Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Municipal Corporation,GER/CE/2372/2023/30 Dated 07/02/2024,2024_GMC_36047_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Feb-2024 02:00 PM,28-Feb-2024 03:00 PM,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,NA ,NA ,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,01-Jul-2024 04:00 PM,"75,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,800.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",Improvement of a bye lane at railway Colony Road adjacent to Refinery channel W/no.53,Construction of various works under 1 crore ward wise Councilors Scheme under ward no. 53 and 54 under 1st installment of Untied Basic Grant to the ULBs in Non-Million Plus award of 15th finance Commission for the year 2021-22 during the year 22-23,Please refer Tender documents. ,NA ,"37,50,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,27-Aug-2024,"INR 2,850,000",90.0,Nabajyoti Bordoloi,28-Aug-2024 06:10 PM,skyline.pdf (308.00 KB),227848.0,Skyline Constructions,INR,"2,850,000",27-Feb-2024 09:50 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,01-Jul-2024 04:44 PM,finance_59018.pdf,BOQ Comparative Chart,"Joint Commissioner, GMC",Internal,"Chief Engineer, CAAO, SE, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee","31,61,250.00",L7,01-Jul-2024 04:00 PM
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Feb-2024 10:51 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"29,62,125.00",L3,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Feb-2024 06:54 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"31,96,125.00",L8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Feb-2024 01:34 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"32,71,875.00",L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 10:51 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"29,96,250.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 09:49 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"30,52,500.00",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:42 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"30,43,125.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 09:45 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"28,50,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:10 PM,Accepted-AOC,Work allotted to the Lowest L1 Bidder,28-Aug-2024 06:17 PM,,,,,,,,,"29,03,625.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
