Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/7736,2023_SCD_34601_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,11-Dec-2023 01:00 PM,02-Jan-2024 11:00 AM,11-Dec-2023 02:00 PM,01-Jan-2024 05:00 PM,NA ,NA ,19-Dec-2023 09:00 AM,01-Jan-2024 05:00 PM,29-Feb-2024 05:55 PM,"90,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,900.0,Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B.ROAD,GUWAHATI-781005",LAND DEVELOPMENT PROJECT AT GOBIL UNDER RIDF-XXIX IN HAILAKANDI DISTRICT,LAND DEVELOPMENT PROJECT AT GOBIL UNDER RIDF-XXIX IN HAILAKANDI DISTRICT,Please refer Tender documents. ,NA ,"45,00,000",Civil Works,NA ,Tender,180.0,NA ,HAILAKANDI,788151.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION DEPARTMENT,GHY",No ,No,13-Mar-2024,"INR 4,275,000",60.0,Khagendra Kumar Mandal,13-Mar-2024 04:34 PM,Gobil_Formal_WO.pdf (178.00 KB),218276.0,AMZAD HUSSAIN LASKAR,INR,"4,275,000",31-Dec-2023 04:00 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:07 PM,Finance,Financial Bid has been opened,29-Feb-2024 06:01 PM,,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,"42,75,000.00",L1,29-Feb-2024 05:55 PM
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:55 PM,Accepted-AOC,Awarded,13-Mar-2024 04:34 PM,,,,,,,,,"42,75,000.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:56 AM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,"42,75,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Dec-2023 05:43 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:07 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:25 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:47 AM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 03:47 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 04:56 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:04 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,29-Feb-2024 05:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
