Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Excise Department||Commissioner of Excise - ED||O/o SE-Sivasagar - ED,SVXL/E-BID/10/2023,2023_ED_34572_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,09-Dec-2023 03:00 PM,22-Jan-2024 12:00 PM,10-Dec-2023 09:00 AM,20-Jan-2024 05:00 PM,10-Dec-2023 10:00 AM ,16-Dec-2023 05:00 PM ,18-Dec-2023 10:00 AM,20-Jan-2024 05:00 PM,09-Feb-2024 11:00 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,0.0,Nil,Nil,No,"Superintendent of Excise, Sivasagar","Office of the District Commissioner, Sivasagar","GRANT OF IMFL OFF LICENSE AT SIMALUGURI TOWN, SIVASAGAR DISTRICT","GRANT OF IMFL OFF LICENSE AT SIMALUGURI TOWN, SIVASAGAR DISTRICT",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,SIVASAGAR,785640.0,"Office of the District Commissioner, Sivasagar ","Office of the District Commissioner, Sivasagar ",17-Dec-2023 03:00 PM ,"Office of the District Commissioner, Sivasagar",No ,No,16-Mar-2024,"INR 5,005,000",365.0,Jiaul Islam Roshid,16-Mar-2024 02:51 PM,LoASIMALUGURI.pdf (266.00 KB),221296.0,JIMLI PHUKAN,INR,"5,005,000",20-Jan-2024 03:22 PM,Rejected-AOC,H6 bidder,16-Mar-2024 02:51 PM,Finance,Smti. Jimli Phukan is the H1 bidder as she has submitted a bid money of 5005000/- (Fifty lakh five thousand) only and she will be issued a LoA.,16-Feb-2024 12:11 PM,finance_55899.pdf,BOQ Comparative Chart,Aditya Vikram Yadav IAS,Internal,,"36,90,000.00",H2,09-Feb-2024 11:00 AM
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 11:42 PM,Rejected-AOC,H8 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"33,66,666.00",H4,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 08:17 PM,Rejected-AOC,H7 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"50,05,000.00",H1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jan-2024 07:05 AM,Rejected-Technical,Shiv Mandir within 75 metres of the proposed site,08-Feb-2024 02:53 PM,,,,,,,,,"27,27,301.60",H5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jan-2024 01:38 PM,Rejected-AOC,H3 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"22,45,999.00",H7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jan-2024 12:45 PM,Accepted-AOC,H1 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"21,91,000.00",H8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jan-2024 01:47 PM,Rejected-AOC,H5 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"34,07,770.00",H3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 10:01 PM,Rejected-AOC,H4 bidder,16-Mar-2024 02:51 PM,,,,,,,,,"25,00,500.00",H6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Jan-2024 01:12 PM,Rejected-AOC,H2 bidder,16-Mar-2024 02:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
