Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM/32033/3/2023ConstNHM/110,2023_NHM_33369_3,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,31-Oct-2023 03:00 PM,22-Nov-2023 03:30 PM,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,NA ,NA ,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,30-Jan-2024 02:20 PM,"1,44,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,MD NHM,Office of MD NHM,"Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.30 (3 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.30 (3 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,Kamrup(Rural),781029.0,NA ,NA ,NA ,Office of MD NHM,No ,No,05-Jul-2024,"INR 5,868,000",270.0,Mousomi Goswami,05-Jul-2024 02:38 PM,TIKENGRP30.pdf (1241.00 KB),211099.0,Tikandrajit Moran,INR,"5,868,000",20-Nov-2023 11:12 PM,Rejected-Finance,L10,30-Mar-2024 10:54 AM,Finance,financial bid opened,28-Mar-2024 09:16 PM,finance_53952.pdf,BOQ Comparative Chart,OSD,Internal,,"59,65,000.00",3.0,30-Jan-2024 02:20 PM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 10:48 AM,Rejected-Finance,L7,30-Mar-2024 10:54 AM,,,,,,,,,"61,05,600.08",7.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 11:58 AM,Rejected-Finance,L4,30-Mar-2024 10:54 AM,,,,,,,,,"70,00,000.00",11.0,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 12:49 PM,Rejected-Finance,L11,30-Mar-2024 10:54 AM,,,,,,,,,"60,00,000.00",5.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 12:18 PM,Rejected-Technical,not found responsive,30-Jan-2024 02:15 PM,,,,,,,,,"63,00,000.00",9.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 07:17 PM,Rejected-Technical,not found responsive,30-Jan-2024 02:15 PM,,,,,,,,,"58,68,000.07",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 01:44 PM,Rejected-Finance,L5,30-Mar-2024 10:54 AM,,,,,,,,,"62,10,000.00",8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Nov-2023 06:21 PM,Rejected-Finance,L9,30-Mar-2024 10:54 AM,,,,,,,,,"59,00,000.00",2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 01:51 PM,Rejected-Finance,L6,30-Mar-2024 10:54 AM,,,,,,,,,"60,12,000.00",6.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 12:09 AM,Rejected-Finance,L8,30-Mar-2024 10:54 AM,,,,,,,,,"69,48,000.00",10.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 01:24 PM,Rejected-Technical,not found responsive,30-Jan-2024 02:15 PM,,,,,,,,,"59,68,800.07",4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Nov-2023 12:38 PM,Rejected-Finance,L3,30-Mar-2024 10:54 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 01:48 PM,Rejected-Finance,L2,30-Mar-2024 10:54 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Nov-2023 01:38 PM,Accepted-AOC,L1,05-Jul-2024 02:38 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
