Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32034/28/2023-CONST-NHM,2023_NHM_34731_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,15-Dec-2023 04:00 PM,28-Dec-2023 03:30 PM,15-Dec-2023 04:00 PM,27-Dec-2023 02:00 PM,NA ,NA ,15-Dec-2023 04:00 PM,27-Dec-2023 02:00 PM,02-Mar-2024 02:30 PM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,MD NHM,O/O MD NHM ASSAM,Construction of District Drug Control Office at Joint Director of Health Services office campus in Dhubri District of Assam under NHM Assam,Construction of District Drug Control Office at Joint Director of Health Services office campus in Dhubri District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Dhubri,783301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,16-Jul-2024,"INR 4,599,919.56",180.0,Dipankar Barman,16-Jul-2024 06:16 PM,signWOcopy.pdf (354.00 KB),work allotted,216826.0,KANGKAN NATH,INR,"4,599,919.56",26-Dec-2023 10:14 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,Finance,financial evaluation,16-Jul-2024 06:08 PM,,BOQ Comparative Chart,OSD,Internal,,"52,08,560.00",L8,02-Mar-2024 02:30 PM
,,,,,,,,,,,,,,,,.pdf,DETAILS OF TENDER FEE AND EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 01:29 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"52,89,907.00",L9,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 12:17 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"55,59,240.00",L11,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 11:06 AM,Accepted-AOC,work allotted,16-Jul-2024 06:16 PM,,,,,,,,,"45,99,919.56",L1,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Dec-2023 08:59 PM,Rejected-Technical,Not Admitted,02-Mar-2024 02:25 PM,,,,,,,,,"47,68,209.30",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 12:28 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"54,97,460.00",L10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 10:38 AM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"46,27,967.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 12:26 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"51,04,700.00",L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 01:55 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"50,48,692.00",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 01:52 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"48,46,744.51",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 10:44 AM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,"49,42,108.70",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 01:32 PM,Rejected-Finance,Not Admitted,16-Jul-2024 06:14 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
