Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_34,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,21-Jul-2023 06:00 PM,01-Aug-2023 03:30 PM,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,05-Jun-2024 05:10 PM,"98,615",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 28 5 nos of schemes in Nalbari district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 28 5 nos of schemes in Nalbari district,Please refer Tender documents. ,NA ,"49,30,754",Civil Works - Building,NA ,Tender,180.0,120.0,Nalbari District,781335.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,19-Sep-2024,"INR 3,792,582.88",120.0,Mousomi Goswami,19-Sep-2024 02:38 PM,WO.pdf (155.00 KB),Work Order,194235.0,MD HAZRAT ALI,INR,"4,314,319.16",31-Jul-2023 12:37 PM,Rejected-Technical,NOT ADMITTED,05-Jun-2024 05:07 PM,Finance,Technical submit,19-Sep-2024 02:25 PM,,BOQ Comparative Chart,ed,Internal,,"39,88,826.49",L3,05-Jun-2024 05:10 PM
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194218.0,MS D R ENTERPRISE,INR,"4,038,267.25",31-Jul-2023 01:12 PM,Rejected-Technical,NOT ADMITTED,05-Jun-2024 05:07 PM,,,,,,,,,"38,40,570.99",L2,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194159.0,SHOFIRUL ISLAM,INR,"3,792,582.88",30-Jul-2023 09:44 PM,Accepted-AOC,L2,19-Sep-2024 02:38 PM,,,,,,,,,"37,92,582.88",L1,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194019.0,Hussain Mohmmad Iphtikar,INR,"3,840,570.99",30-Jul-2023 11:09 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard copy not submitted.,13-Dec-2023 01:54 PM,,,,,,,,,"40,38,267.25",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194005.0,M/s Macrocosm Builders,INR,"3,988,826.49",31-Jul-2023 01:01 PM,Accepted-AOC,L5,19-Sep-2024 02:38 PM,,,,,,,,,"43,14,319.16",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Jul-2023 01:17 PM,Accepted-AOC,L4,19-Sep-2024 02:38 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Jul-2023 05:46 PM,Accepted-AOC,L3,19-Sep-2024 02:38 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jul-2023 07:44 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard copy not submitted.,13-Dec-2023 01:54 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jul-2023 08:08 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard copy not submitted.,13-Dec-2023 01:54 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Jul-2023 09:26 AM,Accepted-AOC,L1,19-Sep-2024 02:38 PM,,,,,,,,,,,
