Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_23_JJM_PB_23_24_T_12586_92,2023_PHED_31969_1,Yes,Open Tender,EOI,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical qualification document as per Bid document,08-Aug-2023 10:00 AM,29-Aug-2023 03:00 PM,08-Aug-2023 10:00 AM,28-Aug-2023 04:00 PM,NA ,NA ,08-Aug-2023 12:00 PM,28-Aug-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum-01,Technical Bid,,SBI Bank,"2,000",Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",Empanelment of Manufacturers of ISI marked LDPE / LLDPE Tank of various capacities against different PWSS under JJM Assam,Empanelment of Manufacturers of ISI marked Low Density Polyethylene / Linear Low Density Polyethylene Tank of various capacities to be utilized as Individual Household Tanks against different PWSS at different locations of Assam under JJM Assam,Please refer Tender documents. ,NA ,0.0,Supply of Materials,NA ,Empanelment,180.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,1.0,29-Jan-2024,INR 1,365.0,Munmun Das,29-Jan-2024 06:28 PM,AOC_LDPE_Tank.pdf (1457.00 KB),AOC of Manufacturers of ISI marked LDPE / LLDPE Tank,196781.0,OP UDYOG,INR,1.0,26-Aug-2023 12:16 PM,Rejected-Technical,Technically Non Responsive,29-Jan-2024 06:11 PM,Finance,Opening Summery,29-Jan-2024 06:02 PM,finance_51224.pdf,N. Haque,Internal,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196747.0,INDO SPANISH INDSUTRIES,INR,1.0,25-Aug-2023 09:16 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196698.0,CHARU INNOVATION DEPARTMENT AND INDUSTRIES,INR,1.0,26-Aug-2023 07:02 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196493.0,Maasree Industries,INR,1.0,23-Aug-2023 07:34 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195973.0,P. P. Plastic,INR,1.0,26-Aug-2023 05:17 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194950.0,SHREE MAHABIR INDUSTRIES,INR,1.0,27-Aug-2023 03:04 PM,Rejected-Technical,Technically Non Responsive,29-Jan-2024 06:11 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 12:14 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Aug-2023 04:08 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 11:31 AM,Rejected-Technical,Technically Non Responsive,29-Jan-2024 06:11 PM,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 03:18 PM,Rejected-AOC,Not Awarded,02-Feb-2024 04:57 PM,,,,,,,,,
