Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Bodoland Territorial Council||Irrigation-BTC,CHDI/ ET-24/2022-23/31,2024_BoTC_36566_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,bid documents,23-Feb-2024 06:30 PM,11-Mar-2024 04:30 PM,23-Feb-2024 06:30 PM,11-Mar-2024 01:00 PM,NA ,NA ,23-Feb-2024 06:30 PM,11-Mar-2024 01:00 PM,13-Mar-2024 04:00 PM,"1,81,378",Yes,percentage,2.0%,Nil,Nil,1.0,Time extension,Date,,SBI Bank,"1,900",Nil,Nil,No,"CHD, Irrigation, BTC, Kokrajhar","CHD, Irrigation, BTC, Kokrajhar",Canal Lining (BC-1 from ch.0.00. 500.00m at Jambrijhora FIS under PMKSY-HKKP for the year 2021-22.,Canal Lining (BC-1 from ch.0.00. 500.00m at Jambrijhora FIS under PMKSY-HKKP for the year 2021-22.,Please refer Tender documents. ,NA ,"90,68,880",Civil Works,NA ,Tender,180.0,365.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,1.0,16-Mar-2024,"INR 8,161,992",365.0,Khonghar Basumatary,16-Mar-2024 02:53 PM,JambrijhoraFISGr.2.pdf (321.00 KB),229717.0,MS Luhit Enterprise,INR,"8,161,992",07-Mar-2024 12:38 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,Finance,financial bid opened,13-Mar-2024 04:15 PM,,BOQ Comparative Chart,Sri Binod Deka,Internal,,"81,61,992.00",L1,13-Mar-2024 04:00 PM
,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Mar-2024 02:09 PM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Mar-2024 11:20 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Mar-2024 03:35 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Mar-2024 03:12 PM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Mar-2024 08:49 AM,Accepted-AOC,Work Order Allotted.,16-Mar-2024 02:53 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Mar-2024 09:51 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Mar-2024 10:03 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Mar-2024 11:29 AM,Rejected-Finance,Work Order not Allotted.,16-Mar-2024 02:17 PM,,,,,,,,,"81,61,992.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
