Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32006_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,09-Aug-2023 06:10 PM,29-Aug-2023 03:30 PM,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,NA ,NA ,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,18-Dec-2023 05:50 PM,"1,44,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","Office of MD, NHM, Assam","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Construction Works,NA ,Tender,225.0,270.0,Udalguri District,784509.0,NA ,NA ,NA ,"Office of MD, NHM, Assam",No ,No,04-Mar-2024,"INR 7,200,000",270.0,Mousomi Goswami,04-Mar-2024 02:38 PM,WORKORDER17.pdf (216.00 KB),196696.0,MINTU BISWAS,INR,"7,200,000",28-Aug-2023 01:17 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,Finance,3 nos. bidder found responsive,04-Mar-2024 02:31 PM,,BOQ Comparative Chart,OSD,Internal,,"72,00,000.00",1.0,18-Dec-2023 05:50 PM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Aug-2023 06:16 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,"73,44,000.00",2.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Aug-2023 03:56 PM,Rejected-Finance,L2,04-Mar-2024 02:36 PM,,,,,,,,,"74,16,000.00",3.0,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 12:27 PM,Rejected-Finance,L3,04-Mar-2024 02:36 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Aug-2023 03:52 PM,Accepted-AOC,L1,04-Mar-2024 02:39 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 01:20 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 01:08 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Aug-2023 03:53 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-2023 01:44 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
