Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Information and Public Relations Department||Directorate of Information and Public Relation,LE.DIPR.01/2023/59,2023_DIPR_31245_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Qualification Document,16-Jun-2023 03:00 PM,29-Jun-2023 01:00 PM,16-Jun-2023 03:00 PM,29-Jun-2023 11:00 AM,NA ,NA ,19-Jun-2023 05:00 PM,29-Jun-2023 11:00 AM,31-Jul-2023 05:00 PM,"1,40,000",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,400",Nil,Nil,No,DIRECTOR,"DIRECTORATE OF INFORMATION AND PUBLIC RELATIONS ASSAM, DISPUR, GUWAHATI-781006",Outdoor branding works,Outdoor branding works,Please refer Tender documents. ,NA ,"70,00,000",Miscellaneous Services,NA ,Tender,90.0,NA ,Guwahati,781006.0,"DIPR,ASSAM, DISPUR, GUWAHATI-781006 ","DIRECTORATE OF INFORMATION AND PUBLIC RELATIONS ASSAM, DISPUR, GUWAHATI-781006 ",19-Jun-2023 03:00 PM ,"DIPR,ASSAM, DISPUR, GUWAHATI-781006",No ,No,23-Sep-2024,"INR 173,901.32",30.0,Pranjit Kumar Hazarika,23-Sep-2024 03:10 PM,AOC.pdf (1534.00 KB),188490.0,MS URVASHI REFLECTION AND CO.,INR,"173,901.32",28-Jun-2023 03:05 PM,Rejected-AOC,Not Awarded,23-Sep-2024 03:10 PM,Finance,Financial bid has been opened,31-Jul-2023 05:02 PM,,BOQ Comparative Chart,Director,Internal,,"2,68,025.20",L2,31-Jul-2023 05:00 PM
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188476.0,Priya Communication,INR,"173,901.32",28-Jun-2023 07:41 PM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,"1,73,901.32",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188425.0,OUTREACH ADVERTISING PRIVATE LIMITED,INR,"173,901.32",28-Jun-2023 03:25 PM,Accepted-AOC,Awarded,23-Sep-2024 03:10 PM,,,,,,,,,"3,44,158.80",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2023 01:30 PM,Accepted-AOC,Awarded,23-Sep-2024 03:10 PM,,,,,,,,,"3,15,160.30",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2023 07:36 PM,Accepted-AOC,Awarded,23-Sep-2024 03:10 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-2023 12:43 AM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-2023 10:30 AM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2023 09:20 PM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2023 12:44 PM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2023 04:06 PM,Rejected-Technical,Technically not Qualified,31-Jul-2023 04:57 PM,,,,,,,,,,,
