Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/9334,2024_SCD_36257_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,14-Feb-2024 12:30 PM,07-Mar-2024 12:00 PM,14-Feb-2024 05:00 PM,06-Mar-2024 05:00 PM,NA ,NA ,22-Feb-2024 10:00 AM,06-Mar-2024 05:00 PM,14-Jun-2024 03:00 PM,"1,38,904",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,390",Nil,Nil,No,Director,O/o The Director Soil Conservation,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,Please refer Tender documents. ,NA ,"69,45,210",Civil Works,NA ,Tender,180.0,90.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The Director Soil Conservation,No ,No,01-Aug-2024,"INR 6,597,950",90.0,Chandan Ranjan Das,08-Aug-2024 01:09 PM,Ghoraputa_Amguri_AOC.pdf (178.00 KB),229161.0,Ikbal Hussain,INR,"6,597,950",06-Mar-2024 12:02 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,Finance,Financial Bid has been opened.,14-Jun-2024 05:44 PM,,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,"65,97,950.00",L1,14-Jun-2024 03:00 PM
,,,,,,,,,,,,,,,,.pdf,Bid documents downloaded from portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 12:46 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,"65,97,950.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Mar-2024 04:24 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,"65,97,950.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 02:49 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,"65,97,950.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Mar-2024 07:58 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Mar-2024 06:37 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 11:37 AM,Accepted-AOC,Awarded,08-Aug-2024 01:10 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 02:13 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 12:29 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Mar-2024 08:13 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Mar-2024 01:57 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
