Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/CW/20/2023-24-Nagariya(GMC),2023_PWD_33242_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification details,25-Oct-2023 12:00 PM,14-Nov-2023 02:30 PM,25-Oct-2023 12:00 PM,14-Nov-2023 02:00 PM,25-Oct-2023 12:00 PM ,14-Nov-2023 09:00 AM ,25-Oct-2023 04:00 PM,14-Nov-2023 02:00 PM,16-Dec-2023 03:15 PM,"2,14,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,100",Nil,Nil,No,"Chief Engineer, PWD(Roads), Assam","O/o the Chief Engineer, PWD(Roads), Assam",Gr. No. MMNPPNA/GMC/10/15,"Construction of Tetelia Namghar Path Road and Drain Length 800m under Mukhya Mantrir Nagoriya Paki Path Nirman Achoni (MMNPPNA) for the year 2023-24 (West Guwahati LAC, Ward No. 10)",Please refer Tender documents. ,NA ,"1,07,10,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Guwahati,781014.0,NA ,NA ,NA ,"O/o the Chief Engineer, PWD(Roads), Assam",No ,No,30-Mar-2024,"INR 9,639,000",180.0,Munindra Barman,30-Mar-2024 02:41 PM,NPW-Gr-15.pdf (872.00 KB),AOC,210282.0,MS/S N.E. CONSTRUCTION,INR,"9,639,000",14-Nov-2023 01:31 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,Finance,Fin_op,16-Dec-2023 03:53 PM,,BOQ Comparative Chart,S Shyam,Internal,,"96,39,000.00",1.0,16-Dec-2023 03:15 PM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Nov-2023 05:13 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 01:28 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 11:11 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 11:54 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 12:01 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Nov-2023 06:26 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 01:39 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 10:00 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 10:54 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Nov-2023 03:55 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,39,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Nov-2023 06:49 PM,Accepted-AOC,Accepted,30-Mar-2024 02:41 PM,,,,,,,,,"96,38,999.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 12:51 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Dec-2023 03:03 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
