Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Excise Department||Commissioner of Excise - ED||O/o SE-Kamrup- Guwahati - ED,KXL-36/2023-24,2023_ED_34687_3,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,15-Dec-2023 09:30 AM,20-Jan-2024 02:00 PM,15-Dec-2023 09:30 AM,19-Jan-2024 05:00 PM,15-Dec-2023 09:30 AM ,22-Dec-2023 05:00 PM ,29-Dec-2023 03:00 PM,19-Jan-2024 05:00 PM,13-Feb-2024 04:45 PM,"3,00,000",Yes,fixed,,Nil,Nil,1.0,EXTENSION OF BID SUBMISSION DATE,Date,,SBI Bank,0.0,Nil,Nil,No,District Collector,"O/o The DC, Kamrup Metro","IMFL Retail OFF Shop License at JORABAT (SATGAON), Shop No. KAMM3-Rural","IMFL Retail OFF Shop License at JORABAT (SATGAON), Shop No. KAMM3-Rural",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781036.0,"O/o The SE, Kamrup Metro ","O/o The SE, Kamrup Metro ",28-Dec-2023 03:00 PM ,"O/o The SE, Kamrup Metro",No ,No,1.0,01-Mar-2024,"INR 7,001,111",365.0,Manabi Das,01-Mar-2024 06:11 PM,Loakamm3.pdf (267.00 KB),220898.0,KANWARPAL SINGH,INR,"7,001,111",18-Jan-2024 03:54 PM,Rejected-Finance,REJECTED,29-Feb-2024 06:31 PM,Finance,FINANCIAL BID HAS BEEN OPENED,13-Feb-2024 05:38 PM,,BOQ Comparative Chart,SUMIT SATTAWAN,Internal,,"31,23,900.00",H4,13-Feb-2024 04:45 PM
,,,,,,,,,,,,,,,,.pdf,Bid Documents Downloaded from the portal,,,,,,,,,,,,,,,,2.0,PRE-BID MEETING LINK,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Jan-2024 03:33 PM,Rejected-Finance,REJECTED,29-Feb-2024 06:31 PM,,,,,,,,,"43,00,001.00",H3,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,3.0,CORRIGENDUM ON IMFL OFF SHOP BID DOCUMENT,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 01:11 PM,Accepted-AOC,AWARDED,01-Mar-2024 06:11 PM,,,,,,,,,"30,11,001.00",H5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 02:35 PM,Rejected-Finance,REJECTED,29-Feb-2024 06:31 PM,,,,,,,,,"70,01,111.00",H1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jan-2024 07:45 PM,Rejected-Finance,REJECTED,29-Feb-2024 06:31 PM,,,,,,,,,"60,06,000.00",H2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Jan-2024 03:50 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,13-Feb-2024 01:25 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jan-2024 06:17 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,13-Feb-2024 01:25 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 12:05 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,13-Feb-2024 01:25 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 04:17 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,13-Feb-2024 01:25 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
