Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/DEV/TB/906/2023-24/01,2024_PWD_35744_71,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM ,06-Feb-2024 12:00 PM ,06-Feb-2024 02:00 PM,13-Feb-2024 02:00 PM,05-Mar-2024 09:00 AM,"2,27,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,270",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to",Please refer Tender documents. ,NA ,"1,13,53,000",Civil Works,NA ,Tender,180.0,270.0,Lakhimpur,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam, ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",06-Feb-2024 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,24-Jul-2024,"INR 10,217,700",270.0,Utpal Chakravarty,24-Jul-2024 02:25 PM,SOPDODS-69-A.pdf (503.00 KB),Awarded as L1 Bidder,224663.0,Pankaj Hazarika,INR,"10,217,700",13-Feb-2024 06:42 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,Finance,Financial opened,05-Mar-2024 12:53 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,"1,02,17,700.00",L1,05-Mar-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Feb-2024 01:09 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Feb-2024 11:06 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 07:34 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 08:02 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,07,85,350.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 07:53 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 05:19 PM,Accepted-AOC,Awarded,24-Jul-2024 02:26 PM,,,,,,,,,"1,10,12,410.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Feb-2024 10:24 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Feb-2024 10:45 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Feb-2024 11:55 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,"1,02,17,700.00",L1,
