Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32026/15/2022-CONST-NHM,2023_NHM_32489_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,13-Sep-2023 06:50 PM,04-Oct-2023 03:30 PM,13-Sep-2023 06:50 PM,03-Oct-2023 02:00 PM,NA ,NA ,13-Sep-2023 06:50 PM,03-Oct-2023 02:00 PM,02-Nov-2023 03:25 PM,"39,975",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,MD NHM ASSAM,O/O MD NHM ASSAM,Repair and Renovation of NHM Store at Narengi Guwahati in Kamrup M District under NHM Assam,Repair and Renovation of NHM Store at Narengi Guwahati in Kamrup M District under NHM Assam,Please refer Tender documents. ,NA ,"19,98,768",Civil Works - Building,NA ,Tender,180.0,120.0,NARENGI,781026.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,22-Jul-2024,"INR 1,470,000",120.0,Dipankar Barman,22-Jul-2024 02:51 PM,WONHMStoreNarengi.pdf (207.00 KB),Contract Awarded,202733.0,Swaraj Infrastructure,INR,"1,470,000",29-Sep-2023 07:04 PM,Rejected-Technical,not admitted,02-Nov-2023 03:16 PM,Finance,Financial bid opened,22-Jul-2024 02:43 PM,,BOQ Comparative Chart,OSD,Internal,,"17,48,922.00",L6,02-Nov-2023 03:25 PM
,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-2023 12:57 PM,Not Admitted-Fee/PreQual/Technical,Others-Offline bid not submitted,02-Nov-2023 03:08 PM,,,,,,,,,"14,89,080.08",L2,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 01:38 PM,Rejected-AOC,Admitted,22-Jul-2024 02:51 PM,,,,,,,,,"16,09,007.79",L4,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 01:17 PM,Rejected-Technical,not admitted,02-Nov-2023 03:16 PM,,,,,,,,,"15,89,027.08",L3,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 01:51 PM,Not Admitted-Fee/PreQual/Technical,Others-Offline bid not submitted,02-Nov-2023 03:08 PM,,,,,,,,,"16,39,055.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 12:46 PM,Rejected-AOC,Admitted,22-Jul-2024 02:51 PM,,,,,,,,,"14,70,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Oct-2023 06:17 PM,Rejected-AOC,Admitted,22-Jul-2024 02:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 12:48 PM,Rejected-Technical,not admitted,02-Nov-2023 03:16 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 01:33 PM,Rejected-Technical,not admitted,02-Nov-2023 03:16 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Sep-2023 01:21 PM,Rejected-Technical,not admitted,02-Nov-2023 03:16 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Oct-2023 02:26 PM,Rejected-AOC,Admitted,22-Jul-2024 02:51 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Oct-2023 01:11 PM,Accepted-AOC,Awarded,22-Jul-2024 02:51 PM,,,,,,,,,,,
