Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/29/2023/12,2024_GMDA_37773_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,27-Jun-2024 04:00 PM,17-Jul-2024 03:00 PM,27-Jun-2024 04:00 PM,17-Jul-2024 02:00 PM,NA ,NA ,28-Jun-2024 10:00 AM,17-Jul-2024 02:00 PM,23-Jul-2024 01:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"CEO, GMDA","Bhangagarh, Guwahati-05",Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Please refer Tender documents. ,NA ,0.0,Manpower Supply,NA ,Tender,120.0,365.0,Guwahati,781001.0,NA ,NA ,NA ,"Office of CEO, GMDA",No ,No,01-Aug-2024,"INR 320,489.83",365.0,Seema Rabha,31-Jul-2024 03:08 PM,WOrderSecurity.pdf (1173.00 KB),Work Order issued,234925.0,CITY SECURITY SERVICE,INR,"30,489.83",16-Jul-2024 03:28 PM,Accepted-AOC,Technically qualified L1 bidder,31-Jul-2024 03:09 PM,Finance,MoM of Financial bid Evaluation,31-Jul-2024 02:53 PM,finance_61417.pdf,BOQ Comparative Chart,"C.E., GMDA",Internal,"D.O., GMDA, CAO, GMDA, T.P. GMDA, E.E, GMDA, A.E., GMDA","3,81,830.40",L7,23-Jul-2024 01:00 PM
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jul-2024 05:34 PM,Rejected-Finance,Technically qualified L7 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,86,087.00",L8,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jul-2024 07:02 PM,Rejected-Finance,Technically qualified L6 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,71,753.95",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jul-2024 09:00 PM,Rejected-Finance,Technically qualified L3 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,67,566.43",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Jul-2024 11:21 AM,Rejected-Finance,Technically qualified L2 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,20,489.83",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Jul-2024 12:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Jul-2024 02:48 PM,,,,,,,,,"3,71,748.26",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 04:36 PM,Rejected-Finance,Technically qualified L8 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,53,749.62",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Jul-2024 04:47 PM,Rejected-Finance,Technically qualified L5 bidder,31-Jul-2024 03:04 PM,,,,,,,,,"3,48,304.50",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Jul-2024 12:12 PM,Rejected-Finance,Technically qualified L4 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
