Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Pr. Chief Conservator of Forest and Head of Forest Force||Research Education and Working Plans||Research and Education Circle||Genetic Cell Division,Tender/2023-24/736-39,2024_PCCF_35770_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,FEE AND TECHNICAL DOCUMENTS,30-Jan-2024 12:55 PM,28-Feb-2024 11:00 AM,31-Jan-2024 01:00 PM,26-Feb-2024 03:00 PM,NA ,NA ,03-Feb-2024 02:00 PM,26-Feb-2024 03:00 PM,08-Mar-2024 11:00 AM,"57,545",Yes,percentage,2.0%,Nil,Nil,1.0,Correction of Tender Documents,Other,,SBI Bank,"1,500",Nil,Nil,No,GAUNADEEP DAS,BONGAIGAON S.F. DIVISION BONGAIGAON,Tender/2023-24/736-39,SUPPLY OF MATERIALS,Please refer Tender documents. ,GAUNADEEP DAS DFO BONGAIGAON S.F. DIVISION BONGAIGAON ,"28,77,250",Supply of Materials,NA ,Tender,90.0,20.0,BONGAIGAON S.F. DIVISION BONGAIGAON,783380.0,NA ,NA ,NA ,BONGAIGAON S.F. DIVISION BONGAIGAON,No ,No,1.0,22-Mar-2024,"INR 2,589,525",20.0,GAUNADIP DAS,22-Mar-2024 05:59 PM,AOC.pdf (388.00 KB),AWARDED TO M/S MACROCOSM BUILDERS,227547.0,M/s Macrocosm Builders,INR,"2,589,525",25-Feb-2024 05:42 PM,Rejected-Technical,Rejected due to not valid liquid asset and work experince certificate,07-Mar-2024 03:24 PM,Finance,Finance bid opening,08-Mar-2024 03:11 PM,finance_58491.pdf,BOQ Comparative Chart,DR. C MUTHUKUMARAVEL IFS,Internal,"GAUNADEEP DAS DFO, SANKAR RAY Dy R, KHIMI MUDOI Fr1","25,89,525.00",L1/4TH,08-Mar-2024 11:00 AM
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Feb-2024 08:47 PM,Rejected-Technical,Rejected due to not submitted tender documents,07-Mar-2024 03:24 PM,,,,,,,,,"25,89,525.00",L1/5TH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Feb-2024 06:14 PM,Rejected-Finance,"SECOND POSOTION IN LIQUID ASSETS,TURNOVER, GFS ETC",22-Mar-2024 05:45 PM,,,,,,,,,"25,89,525.00",L1/2ND,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Feb-2024 03:27 PM,Rejected-Finance,"FIFTH POSOTION IN LIQUID ASSETS,TURNOVER, GFS ETC",22-Mar-2024 05:45 PM,,,,,,,,,"25,89,525.00",L1/3RD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Feb-2024 06:48 PM,Rejected-Finance,"THIRD POSOTION IN LIQUID ASSETS,TURNOVER, GFS ETC",22-Mar-2024 05:45 PM,,,,,,,,,"25,89,525.00",L1/1ST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Feb-2024 02:58 PM,Accepted-AOC,BID AWARDED TO M/s Macrocosm Builders,22-Mar-2024 05:59 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Feb-2024 09:28 PM,Rejected-Technical,rejected due to not valid liquid asset and 3B of GST STATEMENT,07-Mar-2024 03:24 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Feb-2024 02:24 PM,Rejected-Finance,"FOURTH POSOTION IN LIQUID ASSETS,TURNOVER, GFS ETC",22-Mar-2024 05:45 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Feb-2024 09:38 PM,Rejected-Technical,Rejected due to not submitted tender documents,07-Mar-2024 03:24 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Feb-2024 02:06 PM,Rejected-Technical,Rejected for not valid work experince certificate,07-Mar-2024 03:24 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
