Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32023/33/2023-CONS-NHM/413,2023_NHM_31270_10,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,19-Jun-2023 12:00 PM,11-Jul-2023 03:30 PM,19-Jun-2023 12:00 PM,10-Jul-2023 02:00 PM,NA ,NA ,19-Jun-2023 12:00 PM,10-Jul-2023 02:00 PM,14-Aug-2023 04:10 PM,"1,04,060",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD,NHM,Assam","O/O MD,NHM Christian Basti, Ghy-05",Construction of Buildingless Sub Health Centre at DAFALAKATA SC in Lakhimpur District under PM ABHIM for the FY 2021-22 and FY 2022-23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre at DAFALAKATA SC in Lakhimpur District under PM ABHIM for the FY 2021-22 and FY 2022-23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Lakhimpur District,787052.0,NA ,NA ,NA ,"O/O MD,NHM,Assam",No ,No,02-May-2024,"INR 5,124,955",180.0,Himangshu Kalita,02-May-2024 04:16 PM,Dafala.pdf (3243.00 KB),WORK ALLOTED,189588.0,PRAFULLA DOLEY,INR,"5,124,955",10-Jul-2023 01:25 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,Finance,financial bid open,02-May-2024 04:09 PM,,BOQ Comparative Chart,ED,Internal,SE CON SP CON FA DF AMD,"51,24,955.00",L1,14-Aug-2023 04:10 PM
,,,,,,,,,,,,,,,,.pdf,Cost of tender and bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-2023 07:00 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,"52,03,000.00",L2,
,,,,,,,,,,,,,,,,.pdf,Technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2023 11:54 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-2023 06:16 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2023 11:27 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2023 01:32 PM,Accepted-AOC,L1,02-May-2024 04:16 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jul-2023 03:35 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2023 11:16 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Aug-2023 04:05 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2023 01:55 PM,Rejected-Finance,L2,02-May-2024 04:13 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
