Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Department of Water Resources||Chief Engineer - DoWR,GHY WEST/2023-24/RIDF/II,2023_DoWR_33071_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,19-Dec-2023 12:05 PM,"3,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Anti Erosion measures to protect D/S of Chamaria Satra area on R/B from the erosion of river Jaljali.,Anti Erosion measures to protect D/S of Chamaria Satra area on R/B from the erosion of river Jaljali.,Please refer Tender documents. ,NA ,"1,49,99,983",Civil Works,NA ,Tender,180.0,180.0,GUWAHATI WEST,781009.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,06-Apr-2024,"INR 13,499,985",180.0,Jayanta Kumar Barman,06-Apr-2024 12:20 PM,kamrup_rural_chamaria_satra.pdf (3692.00 KB),Anti Erosion measures to protect D/S of Chamaria Satra area on R/B from the erosion of river Jaljali.,208418.0,Navish Tulshyan,INR,"13,499,985",02-Nov-2023 02:39 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,Finance,Updated CS may be prepared,23-Jan-2024 12:10 PM,,BOQ Comparative Chart,Director Design,Internal,,"1,34,99,985.00",L1,19-Dec-2023 12:05 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Nov-2023 07:30 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 08:41 PM,Accepted-AOC,PROPER,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Nov-2023 03:46 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 08:58 AM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 07:17 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 01:34 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 01:22 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 04:16 PM,Rejected-AOC,Not Qualified for AOC,06-Apr-2024 12:21 PM,,,,,,,,,"1,34,99,985.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
