Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Lower Assam Social Forestry Circle||Barpeta Division,SFB/B/18/Plantation/NH/150-55,2024_PCCF_36894_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,technical documents,04-Mar-2024 04:00 PM,28-Mar-2024 02:00 PM,04-Mar-2024 04:00 PM,27-Mar-2024 03:00 PM,NA ,NA ,05-Mar-2024 02:00 PM,27-Mar-2024 03:00 PM,10-Jun-2024 11:00 AM,"1,18,318",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,200",Nil,Nil,No,DFO,"Office of the DFO, Barpeta S.F., Division.",Roadside PlantationDensification stretches from KM 1021 to KM 1017 of NH 31c New 27,Roadside PlantationDensification stretches from KM 1021 to KM 1017 of NH 31c New 27,Please refer Tender documents. ,NA ,"59,15,921",Civil Works,NA ,Tender,180.0,15.0,Golia to Bhawanipur Outpost,781352.0,"DFO, Barpeta S.F., Division. ","Office of the DFO, Barpeta S.F., Division. ",18-Mar-2024 02:00 PM ,"DFO, Barpeta S.F., Division.",No ,No,02-Jul-2024,"INR 5,324,328.9",15.0,AHER ALI,02-Jul-2024 12:26 PM,work.pdf (818.00 KB),"M. Builders, Barpeta",230900.0,M/s Macrocosm Builders,INR,"5,324,328.9",21-Mar-2024 06:24 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,Finance,Finance bid has been open,10-Jun-2024 12:22 PM,,BOQ Comparative Chart,DFO,Internal,"R. Kalita, Ranger, BC Kutum, Ranger D.Talukdar, Dy, Ranger","53,24,328.90",4.0,10-Jun-2024 11:00 AM
,,,,,,,,,,,,,,,,.pdf,bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 01:00 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",9.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 01:54 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 02:20 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Mar-2024 04:23 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",6.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 02:45 PM,Rejected-Technical,Techincally not qualified,07-Jun-2024 02:34 PM,,,,,,,,,"53,24,328.90",10.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 12:16 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Mar-2024 03:43 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Mar-2024 02:27 PM,Accepted-AOC,"Accepted M. Builders, Barpeta",02-Jul-2024 12:26 PM,,,,,,,,,"53,24,328.90",7.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Mar-2024 04:35 PM,Rejected-Finance,Reject,02-Jul-2024 12:18 PM,,,,,,,,,"53,24,328.90",5.0,
