Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,No. CE/DEV/TB/28/2024-25/02,2024_PWD_37704_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Standard Bidding Document,22-Jun-2024 02:00 PM,12-Jul-2024 02:30 PM,22-Jun-2024 02:00 PM,12-Jul-2024 02:00 PM,22-Jun-2024 02:00 PM ,04-Jul-2024 12:00 PM ,05-Jul-2024 02:00 PM,12-Jul-2024 02:00 PM,03-Aug-2024 03:20 PM,"6,05,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"6,050",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",SOPD_ODS_23_24_157 Construction of line roads of Ram Sarobar small Tea Estate under Gauripur LAC under SOPD-ODS for the year 2023-24,SOPD_ODS_23_24_157 Construction of line roads of Ram Sarobar small Tea Estate under Gauripur LAC under SOPD-ODS for the year 2023-24,Please refer Tender documents. ,NA ,"3,02,45,000",Civil Works,NA ,Tender,180.0,365.0,Dhubri,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",04-Jul-2024 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam,",No ,No,13-Sep-2024,"INR 27,220,500",365.0,Utpal Chakravarty,13-Sep-2024 05:06 PM,scan0569.pdf (247.00 KB),Awarded as L1 Bidder,234577.0,Tapan Kalita,INR,"27,220,500",11-Jul-2024 07:02 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,Finance,Financial opened,03-Aug-2024 03:32 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,"2,72,20,500.00",L1,03-Aug-2024 03:20 PM
,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 01:34 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"3,02,45,000.00",L3,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-2024 12:29 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"2,72,20,500.00",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 05:25 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"3,02,45,000.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 05:30 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"2,72,20,500.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-2024 12:57 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"2,95,79,632.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-2024 09:48 AM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"2,72,20,500.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Jul-2024 12:39 PM,Rejected-AOC,Rejected,13-Sep-2024 05:06 PM,,,,,,,,,"2,72,20,500.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 03:54 PM,Accepted-AOC,Awarded,13-Sep-2024 05:06 PM,,,,,,,,,"2,72,20,500.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
