Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Assam Electricity Grid Corporation Ltd||CGM (T and T),AIIMS/2018/Additional Works-A/BID,2023_AEGCL_35078_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Techno commercial,30-Dec-2023 12:00 PM,22-Jan-2024 04:00 PM,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,NA ,NA ,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,07-Mar-2024 02:45 PM,"96,110",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"CGM (PP and D), AEGCL","Assam Electricity Grid Corporation Limited Bijulee Bhawan, Paltanbazar, Guwahati-1","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL",Please refer Tender documents. ,NA ,"48,05,475",Civil Works,NA ,Tender,180.0,365.0,132/33kV AIIMS GSS AEGCL,781101.0,NA ,NA ,NA ,"O/O The MD, AEGCL",No ,No,06-Jun-2024,"INR 5,428,083",365.0,Pallavi Borthakur,06-Jun-2024 06:22 PM,NoA.pdf (995.00 KB),221196.0,WIN TRADE AGENCIES,INR,"5,428,083",18-Jan-2024 12:32 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,Finance,The price bid has been opened.,07-Mar-2024 02:59 PM,,BOQ Comparative Chart,CGM (PPnD),Internal,"GM (NEAP), DGM (NEAP), DGM (CIVIL), DGM (FnA), AGM (NEAP)","54,28,083.00",1.0,07-Mar-2024 02:45 PM
,,,,,,,,,,,,,,,,.rar,Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Jan-2024 10:51 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Jan-2024 12:21 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 12:05 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 11:39 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 09:37 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 11:16 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Jan-2024 11:05 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Jan-2024 10:08 PM,Accepted-AOC,Awarded to Single Responsive Bidder,06-Jun-2024 06:22 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
