Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon South Division",FNST/B/CAMPA/Tender/04,2023_PCCF_33288_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,27-Oct-2023 10:00 AM,28-Nov-2023 02:30 PM,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,NA ,NA ,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,20-Jan-2024 03:00 PM,"74,561",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,Yes,DFO,"DFO, NSD Hojai",Construction of Forester - I Quarter,Construction of Forester - I Quarter,Please refer Tender documents. ,NA ,"37,28,055",Civil Works - Building,NA ,Tender,120.0,120.0,"Kumurakata under K.V. Range, Hojai",782435.0,"O/o DFO, NSD, Hojai ","O/o DFO, NSD, Hojai ",06-Nov-2023 02:00 PM ,"O/o DFO, NSD, Hojai",No ,No,24-Feb-2024,"INR 3,355,249.5",120.0,Salim Ahmed,24-Feb-2024 12:31 PM,AOC.pdf (441.00 KB),212508.0,M/S BHOWMIK ENTERPRISE,INR,"3,355,249.5",27-Nov-2023 03:46 PM,Rejected-Finance,Annual turnover less then the others,31-Jan-2024 01:02 PM,Finance,Financial bid has been opened,20-Jan-2024 04:20 PM,,BOQ Comparative Chart,Kanak Baishya,Internal,Champak Deka ACF Salim Ahmed ACF Dulal Borah RO Protection Range,"33,55,249.50",3.0,20-Jan-2024 03:00 PM
,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Nov-2023 09:00 PM,Rejected-Technical,IT return not submitted individual PAN card provided instead of Firm,18-Jan-2024 04:30 PM,,,,,,,,,"33,55,249.50",1.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Nov-2023 02:01 AM,Accepted-AOC,AOC,24-Feb-2024 12:32 PM,,,,,,,,,"33,55,249.50",2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Nov-2023 06:00 PM,Rejected-Technical,Signed bid documents and certificate for tools and equipments not submitted,18-Jan-2024 04:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Nov-2023 05:10 PM,Rejected-Technical,Financial soundness Liquid asset certificate is old and Certificate of Technical person is incomplete,18-Jan-2024 04:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Nov-2023 02:21 PM,Rejected-Finance,Annual turnover less then the others,31-Jan-2024 01:02 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Nov-2023 12:19 PM,Rejected-Technical,Signed bid documents and certificate for tools and equipments not submitted,18-Jan-2024 04:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Nov-2023 07:27 PM,Rejected-Technical,In the letter of Bid the bidder name is Unique System and EMD paid on the name of Pulin Gogoi Also certificate for tools equipments not submitted,18-Jan-2024 04:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Nov-2023 08:43 PM,Rejected-Technical,individual PAN Card provided instead of Firm EMD paid in exempted rate signed bid documents not uploaded technical person certificate is incomplete,18-Jan-2024 04:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
