Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/CW/20/2023-24-Nagariya(GMC),2023_PWD_33242_40,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification details,25-Oct-2023 12:00 PM,14-Nov-2023 02:30 PM,25-Oct-2023 12:00 PM,14-Nov-2023 02:00 PM,25-Oct-2023 12:00 PM ,14-Nov-2023 09:00 AM ,25-Oct-2023 04:00 PM,14-Nov-2023 02:00 PM,19-Dec-2023 09:00 AM,"2,24,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"Chief Engineer, PWD(Roads), Assam","O/o the Chief Engineer, PWD(Roads), Assam",Gr. No. MMNPPNA/GMC/21/40,Construction of (1)Tribeni Path at Bhaskar Nagar from Ch. 0.00m to Ch. 340.00m (2) Rolling Mill to Sundar Path at Barsapara from Ch. 0.00m to Ch. 305.00m under Mukhya Mantrir Nagoriya Paki Path Nirman Ahoni (MMNPPNA) for the year 2023-24,Please refer Tender documents. ,NA ,"1,12,12,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Guwahati,781014.0,NA ,NA ,NA ,"O/o the Chief Engineer, PWD(Roads), Assam",No ,No,15-Mar-2024,"INR 10,090,800",180.0,Munindra Barman,15-Mar-2024 03:23 PM,gr_40.pdf (148.00 KB),210063.0,M/S SKY VISION,INR,"10,090,800",14-Nov-2023 12:49 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,Finance,Fin,19-Dec-2023 12:16 PM,,BOQ Comparative Chart,S. Shyam,Internal,,"1,06,51,400.00",L2,19-Dec-2023 09:00 AM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 12:51 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 01:51 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 01:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Dec-2023 05:21 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Nov-2023 08:39 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Nov-2023 03:59 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 12:19 PM,Accepted-AOC,Awarded,15-Mar-2024 03:23 PM,,,,,,,,,"1,00,90,800.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 01:16 PM,Rejected-AOC,Not Awarded,15-Mar-2024 03:23 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Nov-2023 12:16 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Dec-2023 05:21 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
