Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Department of Water Resources||Chief Engineer - DoWR,NALBARI/2023-24/RIDF/I,2023_DoWR_33050_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,13-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,13-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,08-Dec-2023 12:10 PM,"19,83,880",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Protection of B/dyke on R/B of river Brahmaputra at Larkuchi-Gorakhattary area including closing of channel mouth at Peradhora.,Protection of B/dyke on R/B of river Brahmaputra at Larkuchi-Gorakhattary area including closing of channel mouth at Peradhora.,Please refer Tender documents. ,NA ,"9,91,94,005",Civil Works,NA ,Tender,180.0,180.0,NALBARI,781335.0,NA ,NA ,NA ,GUWAHATI,No ,No,18-Apr-2024,"INR 89,274,605",180.0,Jayanta Kumar Barman,18-Apr-2024 04:55 PM,nalbari_larkuchi.pdf (3423.00 KB),Protection of B/dyke on R/B of river Brahmaputra at Larkuchi-Gorakhattary area including closing of channel mouth at Peradhora.,207951.0,MS PG Construction,INR,"89,274,605",06-Nov-2023 08:39 AM,Rejected-Technical,Technically Non-Responsive,08-Dec-2023 12:07 PM,Finance,Updated CS may be prepared,12-Jan-2024 05:20 PM,,BOQ Comparative Chart,Director Design,Internal,,"8,92,74,605.01",L2,08-Dec-2023 12:10 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 12:50 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 12:13 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 01:04 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 08:36 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Nov-2023 06:16 PM,Accepted-AOC,PROPER,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Nov-2023 07:40 AM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 02:53 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,"8,92,74,605.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Nov-2023 08:42 PM,Rejected-AOC,Not Qualified for AOC,18-Apr-2024 04:56 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
