Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To
Directorate of Horticulture Assam,HORT.FP/701/TENDER/2021-22/002,2023_DHA_31852_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,29-Jul-2023 05:00 PM,22-Sep-2023 12:30 PM,29-Jul-2023 05:00 PM,20-Sep-2023 05:30 PM,05-Aug-2023 10:00 AM ,09-Aug-2023 05:00 PM ,17-Aug-2023 02:30 PM,20-Sep-2023 05:30 PM,09-Jan-2024 02:00 PM,"3,600",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,SBI Bank,"1,000",Nil,Nil,No,Director,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022",PARALLEL RATE CONTRACT OF PLANTING MATERIALS,PARALLEL RATE CONTRACT OF PLANTING MATERIALS,Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,90.0,30.0,Guwahati,781022.0,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING ,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022 ",10-Aug-2023 11:30 AM ,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING,No ,No,1.0,21-Jun-2024,"INR 14,729",30.0,Nripen Das,21-Jun-2024 03:50 PM,FINANCIAL_PLANTING.pdf (5050.00 KB),200640.0,M/S Arunudai Suppliers,INR,159,19-Sep-2023 07:46 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,Finance,Financial Bid Opened,06-Feb-2024 11:41 AM,,BOQ Comparative Chart,"Director of Agriculture, Assam",Internal,,0.0,R1,09-Jan-2024 02:00 PM,Revocation of Bid,Due to Administrative reason,05-Jan-2024 04:57 PM,CORRIGENDUM_REVOKED.pdf ,213.69,Technical Opening
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200426.0,KRISHNA ENTERPRISE,INR,"4,698",14-Sep-2023 09:28 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200292.0,SHREE KRISHNA ENTERPRISE,INR,248,20-Sep-2023 03:08 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005.0,RAJA ENTERPRISE,INR,"1,971",19-Sep-2023 06:57 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199991.0,MAHALAXMI ENTERPRISE,INR,"4,227",19-Sep-2023 08:47 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199967.0,Asiatic Horticultural FaRm,INR,"1,711.4",19-Sep-2023 10:14 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199589.0,M/s. Shakti Corporation,INR,"1,714.5",19-Sep-2023 02:03 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,0.0,R4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Sep-2023 07:13 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,0.0,R1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Sep-2023 08:29 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Sep-2023 04:00 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Sep-2023 07:25 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,,,,,
