Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,24-Apr-2024 06:00 PM,"69,740",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 35 5 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 35 5 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"34,86,998",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,19-Sep-2024,"INR 2,789,778.3",120.0,Mousomi Goswami,19-Sep-2024 03:06 PM,WO.pdf (157.00 KB),Work Order,194163.0,SRI PHANI BHUSAN MEDHI,INR,"2,806,863.56",30-Jul-2023 04:25 PM,Accepted-AOC,L12,19-Sep-2024 03:06 PM,Finance,Fainancial,24-Apr-2024 06:20 PM,,BOQ Comparative Chart,ed,Internal,,"32,94,980.73",L6,24-Apr-2024 06:00 PM
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194126.0,SAFIKUL ISLAM,INR,"3,483,287.03",30-Jul-2023 09:35 PM,Accepted-AOC,L6,19-Sep-2024 03:06 PM,,,,,,,,,"29,46,335.04",L4,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194020.0,Hussain Mohmmad Iphtikar,INR,"3,438,648.63",31-Jul-2023 09:46 AM,Accepted-AOC,L5,19-Sep-2024 03:06 PM,,,,,,,,,"33,07,400.03",L7,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193972.0,Mizanur Karim Sarkar,INR,"3,481,787.03",26-Jul-2023 04:29 PM,Accepted-AOC,L4,19-Sep-2024 03:06 PM,,,,,,,,,"27,89,778.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193962.0,Ahmed Nur Alom,INR,"3,488,298.75",31-Jul-2023 12:14 PM,Accepted-AOC,L3,19-Sep-2024 03:06 PM,,,,,,,,,"30,33,504.71",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193933.0,SHAHI MD. KARIM,INR,"3,486,787.03",30-Jul-2023 01:40 PM,Accepted-AOC,L8,19-Sep-2024 03:06 PM,,,,,,,,,"28,59,165.36",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193816.0,EKRAMUL HOSSAIN,INR,"2,859,165.36",31-Jul-2023 01:14 PM,Accepted-AOC,L1,19-Sep-2024 03:06 PM,,,,,,,,,"34,86,787.03",L11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193786.0,B.B. Enterprise,INR,"3,033,504.71",29-Jul-2023 07:45 PM,Accepted-AOC,L9,19-Sep-2024 03:06 PM,,,,,,,,,"34,88,298.75",L12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193598.0,MAYUR MADHAB DAS,INR,"2,789,778.3",30-Jul-2023 06:52 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Apr-2024 05:54 PM,,,,,,,,,"34,81,787.03",L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193567.0,SOYED LAI,INR,"3,307,400.03",31-Jul-2023 02:08 AM,Accepted-AOC,L10,19-Sep-2024 03:06 PM,,,,,,,,,"34,38,648.63",L8,
