Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/DEV/TB/278/2023-24/01,2023_PWD_33170_70,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,25-Oct-2023 12:30 PM,07-Nov-2023 02:00 PM,25-Oct-2023 12:30 PM,07-Nov-2023 02:00 PM,25-Oct-2023 12:30 PM ,30-Oct-2023 12:00 PM ,31-Oct-2023 02:00 PM,07-Nov-2023 02:00 PM,07-Dec-2023 02:20 PM,"24,88,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.","MMUPPNA_RIDF_XXIX_23_24_93 Improvement of Pahumara Pakania Road (From Ch. 0.00m to 7400.00m, L 7.400km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24","MMUPPNA_RIDF_XXIX_23_24_93 Improvement of Pahumara Pakania Road (From Ch. 0.00m to 7400.00m, L 7.400km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Please refer Tender documents. ,NA ,"12,44,04,000",Civil Works,NA ,Tender,180.0,365.0,Lakhimpur,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",30-Oct-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,12-Apr-2024,"INR 111,963,600",365.0,MRIDUL TALUKDAR,12-Apr-2024 04:53 PM,scan0089.pdf (645.00 KB),Awarded as L1 Bidder,208908.0,Rajib Sahu,INR,"111,963,600",05-Nov-2023 01:58 AM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,Finance,Financial opened,07-Dec-2023 05:26 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,"11,19,63,600.00",L1,07-Dec-2023 02:20 PM
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 05:19 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 08:23 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 06:00 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 01:23 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Nov-2023 12:23 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Nov-2023 01:18 PM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 08:38 PM,Accepted-AOC,Awarded,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Nov-2023 10:42 AM,Rejected-AOC,Rejected,12-Apr-2024 04:54 PM,,,,,,,,,"11,19,63,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
