Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,2023_PWD_33321_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,28-Oct-2023 04:00 PM,10-Nov-2023 11:00 AM,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,NA ,NA ,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,18-Dec-2023 02:35 PM,"63,186",Yes,fixed,,Nil,Nil,1.0,SBI Bank,650.0,Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Guwahati-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3","Package No.Dhubri/MMPNA/BUG/02 Repair/Rehabilitation of (1) BUG Br. No 5/1 on Gauripur Kalahat via Rowah (Gauripur Rly. Station to Kismot Hasdaha Pt.III) Road at Ch 4920.00m (2) BUG Br. No 1/1 on DG Road Dhubri near Samshanghat to NH-31, Gauripur at","Package No.Dhubri/MMPNA/BUG/02 Repair/Rehabilitation of (1) BUG Br. No 5/1 on Gauripur Kalahat via Rowah (Gauripur Rly. Station to Kismot Hasdaha Pt.III) Road at Ch 4920.00m (2) BUG Br. No 1/1 on DG Road Dhubri near Samshanghat to NH-31, Gauripur at",Please refer Tender documents. ,NA ,"31,59,300",Civil Works - Building,NA ,Tender,180.0,180.0,Dhubri,783301.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,01-Apr-2024,"INR 3,159,300",180.0,CHANDAN KUMAR DAS,01-Apr-2024 02:30 PM,WO_Dhubri_BUG-02.pdf (616.00 KB),209800.0,ABUL FAZAL ABDULLAH,INR,"2,843,370",09-Nov-2023 12:35 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,Finance,Summary,18-Dec-2023 04:09 PM,finance_53764.pdf,BOQ Comparative Chart,CE PWD(Roads),Internal,,"28,43,370.00",L1,18-Dec-2023 02:35 PM
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 11:42 AM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:57 PM,Accepted-AOC,Work Order Issued,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:57 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 01:12 AM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 05:51 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:00 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:50 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 10:16 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 02:49 AM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 07:38 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:53 PM,Rejected-AOC,L1,01-Apr-2024 02:30 PM,,,,,,,,,"28,43,370.38",L2,
