Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,NO_ERP/RDSS/SD_WAN/23/5/84,2023_APDCL_31524_1,Yes,Open Tender,Turn-key,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Bid Document,10-Jul-2023 03:00 PM,28-Sep-2023 03:00 PM,10-Jul-2023 03:00 PM,26-Sep-2023 03:00 PM,NA ,NA ,07-Aug-2023 03:00 PM,26-Sep-2023 03:00 PM,12-Dec-2023 03:30 PM,"25,00,000",Yes,fixed,,Nil,Nil,1.0,Tender Extension Notice,Date,,SBI Bank,"20,000",Nil,Nil,Yes,CGM(PPD),"O/o the CGM (PPD), APDCL,6th Floor Bijulee Bhawan, 781001, Guwahati, Assam",Appointment of System Implementer (SI) for SD-WAN in APDCL.,Appointment of System Implementer (SI) for SD-WAN in APDCL.,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,1460.0,Guwahati,781001.0,Will be held online ,Please refer bid document for the link. ,20-Jul-2023 03:00 PM ,"O/o the CGM (PPD), APDCL,6th Floor Bijulee Bhawan",No ,No,1.0,09-Feb-2024,"INR 73,251,209",1460.0,Abhinab Saikia,09-Feb-2024 12:43 PM,LoaSDWAN.pdf (1237.00 KB),The total Contract value including GST as mentioned above is for four years.,196323.0,Trans Virtual Pvt Ltd,INR,"73,251,209",11-Sep-2023 02:47 PM,Rejected-Technical,Rejected,07-Dec-2023 04:28 PM,Finance,Financial Bid Opening Summary,09-Feb-2024 12:22 PM,finance_50415.pdf,BOQ Comparative Chart,MD APDCL,Internal,,"10,94,40,334.28",L6,12-Dec-2023 03:30 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,2.0,Pre Bid Queries reply,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 12:00 PM,Rejected-Technical,Non Responsive,07-Dec-2023 04:28 PM,,,,,,,,,"2,67,47,150.68",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Addenndum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-2023 02:48 PM,Rejected-Finance,L5,09-Feb-2024 12:35 PM,,,,,,,,,"1,83,12,802.32",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-2023 11:41 AM,Rejected-Finance,L6,09-Feb-2024 12:35 PM,,,,,,,,,"2,23,75,750.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 01:49 PM,Rejected-Technical,Rejected,07-Dec-2023 04:28 PM,,,,,,,,,"8,09,09,999.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-2023 01:26 PM,Rejected-Finance,L2,09-Feb-2024 12:35 PM,,,,,,,,,"3,48,27,659.36",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-2023 02:53 PM,Rejected-Finance,L4,09-Feb-2024 12:35 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-2023 01:44 PM,Rejected-Finance,L3,09-Feb-2024 12:35 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 10:38 AM,Accepted-AOC,L1 Bidder,12-Feb-2024 06:47 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
