Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32/12/2022-CONS-NHM/194,2023_NHM_32180_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,23-Aug-2023 09:00 AM,12-Sep-2023 03:30 PM,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,NA ,NA ,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,05-Dec-2023 05:35 PM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","O/O MD, NHM, Assam",Construction of District Drug Control Office in Morigaon District of Assam under NHM Assam,Construction of District Drug Control Office in Morigaon District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Morigaon,782105.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,22-Jul-2024,"INR 4,981,376",180.0,Dipankar Barman,22-Jul-2024 02:38 PM,WODDCOMorigaon.pdf (207.00 KB),Contract awarded,200246.0,PRANAB DAS,INR,"4,981,376",11-Sep-2023 12:59 PM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,Finance,Financial bid opened,22-Jul-2024 02:31 PM,,BOQ Comparative Chart,OSD,Internal,,"55,47,951.76",L2,05-Dec-2023 05:35 PM
,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-2023 05:45 PM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,,,,,,,,,"56,09,658.00",L3,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 11:45 AM,Rejected-AOC,Admitted,22-Jul-2024 02:38 PM,,,,,,,,,"49,81,376.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-2023 02:06 PM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 12:58 PM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 12:46 AM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 01:12 PM,Accepted-AOC,Awarded,22-Jul-2024 02:38 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Sep-2023 08:51 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid security not sufficient as the bidder is OBC category,05-Dec-2023 05:25 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 11:47 AM,Rejected-AOC,Admitted,22-Jul-2024 02:38 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 01:49 PM,Rejected-Technical,Not admitted,05-Dec-2023 05:31 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
