Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Municipal Corporation,GER/CE/2378/2023/26 DATED 05/01/2024,2024_GMC_35280_18,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,12-Feb-2024 09:00 AM,"2,21,200",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Package No. DSLT-18,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Please refer Tender documents. ,NA ,"1,10,57,548",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,19-Feb-2024,"INR 6,615,730.97",90.0,Nabajyoti Bordoloi,20-Feb-2024 11:11 AM,DSLT18.pdf (267.00 KB),222789.0,ASHOK KUMAR RAYMEDHI,INR,"6,615,730.97",29-Jan-2024 12:16 PM,Accepted-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,12-Feb-2024 10:43 AM,finance_57557.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee","76,52,928.97",L3,12-Feb-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jan-2024 12:01 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"84,03,736.48",L5,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 06:04 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"82,93,161.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Jan-2024 02:20 PM,Rejected-Technical,Details Mentioned in the Minutes,08-Feb-2024 07:02 PM,,,,,,,,,"1,02,83,519.64",L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 11:16 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"66,15,730.97",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jan-2024 01:22 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"82,93,161.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jan-2024 12:49 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"86,80,175.18",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 06:51 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,"71,00,051.57",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 07:49 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
