Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Department of Water Resources||Chief Engineer - DoWR,JORHAT/2023-24/RIDF/I,2023_DoWR_33073_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,18-Dec-2023 02:30 PM,"17,85,986",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Please refer Tender documents. ,NA ,"8,92,99,297",Civil Works,NA ,Tender,180.0,365.0,JORHAT,785001.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,24-Feb-2024,"INR 80,369,368",365.0,Jayanta Kumar Barman,11-Mar-2024 01:40 PM,jorhat_neemguri_lolity.pdf (3335.00 KB),Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,208695.0,SANJIB BORUAH,INR,"80,369,368",06-Nov-2023 08:52 AM,Rejected-Technical,Technically Non-Responsive,18-Dec-2023 02:27 PM,Finance,Updated CS may be prepared,23-Jan-2024 12:09 PM,,BOQ Comparative Chart,Director Design,Internal,,"8,03,69,668.00",L2,18-Dec-2023 02:30 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 07:25 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 09:17 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 10:13 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 05:15 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 01:55 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 11:18 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 10:35 PM,Accepted-AOC,PROPER,11-Mar-2024 01:40 PM,,,,,,,,,"8,03,69,368.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 04:57 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
