Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,SE(GSSC)TB-01/NIT/2021/62 dated 19.06.2024,2024_PWD_37665_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,20-Jun-2024 02:00 PM,12-Jul-2024 10:00 AM,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,NA ,NA ,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,25-Jul-2024 12:20 PM,"20,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,300.0,Nil,Nil,No,Superintending Engineer,"O/O The Superintending Engineer, PWD, Goalpara and South Salmara Roads Circle, Goalpara","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 3 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No. Rd.safety_GSSRC_04","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 3 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No. Rd.safety_GSSRC_04",Please refer Tender documents. ,NA ,"9,98,995",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle, Glp",No ,No,03-Sep-2024,"INR 998,995.34",90.0,Kulendra Boro,03-Sep-2024 05:20 PM,AOC_04.pdf (111.00 KB),234192.0,NAYAN NATH,INR,"949,045.57",08-Jul-2024 12:25 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:06 PM,Finance,8 Nos Bid admitted,03-Sep-2024 05:12 PM,finance_61286.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, AE, JE","9,49,045.57",L1,25-Jul-2024 12:20 PM
,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 01:56 PM,Rejected-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jul-2024 05:27 PM,Rejected-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2024 03:12 PM,Rejected-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2024 10:22 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:06 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jul-2024 03:31 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:06 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2024 09:28 PM,Accepted-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jul-2024 10:46 AM,Rejected-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,"9,49,045.57",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jul-2024 06:55 PM,Not Admitted-Finance,Not qualified for AOC,03-Sep-2024 05:12 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-2024 10:13 PM,Rejected-AOC,L1,03-Sep-2024 05:20 PM,,,,,,,,,,,
