Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Municipal Corporation,GER/CE/2378/2023/26 DATED 05/01/2024,2024_GMC_35280_7,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,12-Feb-2024 09:00 AM,"64,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,700.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Package No. DSLT-07,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Please refer Tender documents. ,NA ,"31,88,666",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,20-Feb-2024,"INR 2,228,877.53",90.0,Nabajyoti Bordoloi,20-Feb-2024 01:55 PM,dslt7.pdf (503.00 KB),222821.0,BHARGAB RISHI DAS,INR,"2,228,877.53",29-Jan-2024 01:44 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,12-Feb-2024 10:18 AM,finance_57546.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee","23,84,803.30",L4,12-Feb-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 02:32 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"23,91,499.50",L5,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 08:12 PM,Accepted-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"29,83,315.91",L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 05:44 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"22,92,650.85",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Jan-2024 04:30 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"24,59,099.22",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jan-2024 12:56 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"25,03,102.81",L8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 11:50 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"22,28,877.53",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 07:07 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"24,64,201.08",L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jan-2024 06:41 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 01:55 PM,,,,,,,,,"22,89,462.19",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
