Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32/12/2022-CONS-NHM/194,2023_NHM_32180_8,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,23-Aug-2023 09:00 AM,12-Sep-2023 03:30 PM,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,NA ,NA ,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,28-Dec-2023 09:00 AM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","O/O MD, NHM, Assam",Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Dibrugarh,786001.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,04-Jul-2024,"INR 4,523,119",180.0,Dipankar Barman,04-Jul-2024 11:21 AM,WODDCODibrugarh.pdf (220.00 KB),Contract awarded,200202.0,Ramen Gogoi,INR,"4,523,119",11-Sep-2023 11:45 AM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,Finance,financial bid opened,04-Jul-2024 11:01 AM,,BOQ Comparative Chart,OSD,Internal,,"50,31,850.00",L4,28-Dec-2023 09:00 AM
,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Sep-2023 04:26 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,"48,52,354.17",L2,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 08:41 PM,Not Admitted-Fee/PreQual/Technical,Others-In-sufficient bid security recieved,27-Dec-2023 07:04 PM,,,,,,,,,"56,06,853.00",L7,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 11:46 AM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,,,,,,,,,"53,29,175.10",L6,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 12:14 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,"50,48,692.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 01:28 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,"45,23,118.84",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Sep-2023 03:59 PM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,,,,,,,,,"49,98,205.28",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 12:00 AM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Sep-2023 01:35 PM,Not Admitted-Fee/PreQual/Technical,Others-Offline bid not submitted,27-Dec-2023 07:04 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-2023 10:47 PM,Accepted-AOC,Awarded,04-Jul-2024 11:21 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-2023 09:17 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-2023 04:27 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
