Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Department of Water Resources||Chief Engineer - DoWR,TAMULPUR/2023-24/RIDF/I,2023_DoWR_33178_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,19-Oct-2023 06:30 PM,09-Nov-2023 03:00 PM,19-Oct-2023 06:35 PM,09-Nov-2023 02:00 PM,NA ,NA ,01-Nov-2023 10:00 AM,09-Nov-2023 02:00 PM,02-Jan-2024 05:50 PM,"20,27,210",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Construction of Pagladia L/B embankment from Dhamdhama Tamulpur road to Polokata (Opposite of Jartaluk area).,Construction of Pagladia L/B embankment from Dhamdhama Tamulpur road to Polokata (Opposite of Jartaluk area).,Please refer Tender documents. ,NA ,"10,13,60,513",Civil Works,NA ,Tender,180.0,730.0,TAMULPUR,781367.0,NA ,NA ,NA ,Guwahati,No ,No,17-May-2024,"INR 91,224,462",730.0,Jayanta Kumar Barman,17-May-2024 03:20 PM,tamulpur_dhamdhama.pdf (3867.00 KB),Construction of Pagladia L/B embankment from Dhamdhama Tamulpur road to Polokata (Opposite of Jartaluk area).,208241.0,ANUPAM NIRMAN PVT. LTD.,INR,"91,224,462",09-Nov-2023 10:11 AM,Rejected-Technical,Technically Non-Responsive,02-Jan-2024 05:40 PM,Finance,Updated CS may be prepared,23-Jan-2024 12:24 PM,,BOQ Comparative Chart,Director Design,Internal,,"9,12,24,462.00",L1,02-Jan-2024 05:50 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Nov-2023 07:01 PM,Accepted-AOC,PROPER,17-May-2024 03:20 PM,,,,,,,,,"9,12,24,462.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 12:21 PM,Rejected-Technical,Technically Non-Responsive,02-Jan-2024 05:40 PM,,,,,,,,,"9,12,24,462.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Nov-2023 09:05 AM,Rejected-AOC,NOT QUALIFIED FOR AOC.,17-May-2024 03:20 PM,,,,,,,,,"9,12,24,462.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 10:35 PM,Rejected-Technical,Technically Non-Responsive,02-Jan-2024 05:40 PM,,,,,,,,,"9,12,24,462.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 09:00 PM,Rejected-AOC,NOT QUALIFIED FOR AOC.,17-May-2024 03:20 PM,,,,,,,,,"9,12,24,462.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 09:22 PM,Rejected-AOC,NOT QUALIFIED FOR AOC.,17-May-2024 03:20 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 12:11 PM,Rejected-AOC,NOT QUALIFIED FOR AOC.,17-May-2024 03:20 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Nov-2023 10:34 PM,Rejected-AOC,NOT QUALIFIED FOR AOC.,17-May-2024 03:20 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
