Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Municipal Corporation,GER/CE/2378/2023/45 Dated 07/02/2024,2024_GMC_36062_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Feb-2024 02:00 PM,28-Feb-2024 03:00 PM,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,NA ,NA ,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,14-Mar-2024 09:00 AM,"84,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,800.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",Construction of 2nos of silt chamber at Mother Teresa road near Hatigarh chariali.,Construction of silt Chambers at various places at Guwahati City under Guwahati Municipal Corporation.,Please refer Tender documents. ,NA ,"42,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,15-Mar-2024,"INR 3,234,000",90.0,Nabajyoti Bordoloi,15-Mar-2024 01:27 PM,MTRoad.pdf (372.00 KB),227374.0,Skyline Constructions,INR,"3,234,000",28-Feb-2024 01:29 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,14-Mar-2024 09:21 AM,finance_59021.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee","32,76,000.00",L2,14-Mar-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 10:58 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"35,27,580.00",L8,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:08 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"32,34,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Feb-2024 06:16 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"35,21,700.00",L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 11:11 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"33,13,800.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:40 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"33,55,800.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 09:29 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"35,78,400.00",L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:50 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"33,58,320.00",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 12:56 PM,Accepted-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,"33,06,660.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
