Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/DEV/TB/08/2023-24/14,2023_PWD_32684_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,29-Sep-2023 04:00 PM,17-Oct-2023 02:00 PM,29-Sep-2023 04:00 PM,17-Oct-2023 02:00 PM,29-Sep-2023 04:00 PM ,09-Oct-2023 12:00 PM ,10-Oct-2023 02:00 PM,17-Oct-2023 02:00 PM,22-Dec-2023 02:30 PM,"5,50,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"5,500",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.","MMNPPNA_23_24_54 Construction and widening of Road from NH-31 to NH-427, Barpeta Howly road (Old NT Road) (Ch-0.00 m to Ch-430.00 m) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Howly MB","MMNPPNA_23_24_54 Construction and widening of Road from NH-31 to NH-427, Barpeta Howly road (Old NT Road) (Ch-0.00 m to Ch-430.00 m) as Gaurab Path under Mukhya Mantrir Nagariya Pakipath Nirman Achani (MMNPPNA) for the year 2023-24, Howly MB",Please refer Tender documents. ,NA ,"2,75,00,000",Civil Works,NA ,Tender,180.0,270.0,Howly MB,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",09-Oct-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,02-Apr-2024,"INR 24,750,000",270.0,MRIDUL TALUKDAR,02-Apr-2024 04:21 PM,scan0052.pdf (659.00 KB),Awarded as L1 Bidder,203456.0,Uttam Karmakar,INR,"24,750,000",16-Oct-2023 12:10 AM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,Finance,Financial opened,27-Dec-2023 01:12 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,"2,47,50,000.00",L2,22-Dec-2023 02:30 PM
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Oct-2023 07:33 AM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 10:49 PM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Oct-2023 11:54 AM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 11:21 PM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Oct-2023 11:38 AM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Oct-2023 01:05 PM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,36,335.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 12:15 AM,Rejected-AOC,Rejected,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 12:52 AM,Accepted-AOC,Awarded,02-Apr-2024 04:22 PM,,,,,,,,,"2,47,50,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
