Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM/32/12/2022-CONST-NHM,2023_NHM_34723_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,15-Dec-2023 01:00 PM,28-Dec-2023 03:30 PM,15-Dec-2023 01:00 PM,27-Dec-2023 02:00 PM,NA ,NA ,15-Dec-2023 01:00 PM,27-Dec-2023 02:00 PM,02-Mar-2024 02:10 PM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,MD NHM ASSAM,O/O MD NHM ASSAM,Construction of District Drug Control Office at Joint Director of Health Services office campus in Goalpara District of Assam under NHM Assam,Construction of District Drug Control Office at Joint Director of Health Services office campus in Goalpara District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,GOALPARA,783101.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,12-Aug-2024,"INR 4,543,822.98",180.0,Dipankar Barman,12-Aug-2024 03:40 PM,DrugGoalpara.pdf (183.00 KB),work allotted,215272.0,Alokesh Bhuyan,INR,"4,543,822.98",27-Dec-2023 01:10 PM,Accepted-AOC,work allotted,12-Aug-2024 03:40 PM,Finance,financial bid opened,12-Aug-2024 03:16 PM,,BOQ Comparative Chart,OSD,Internal,,"45,43,822.98",L1,02-Mar-2024 02:10 PM
,,,,,,,,,,,,,,,,.pdf,DETAILS OF EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Dec-2023 01:16 PM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"55,47,239.00",L9,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Dec-2023 10:07 PM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"45,99,879.00",L2,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 10:45 AM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"50,17,800.00",L6,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 12:52 PM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"50,48,600.00",L8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 11:17 AM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"46,39,187.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 11:06 AM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"48,65,000.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Dec-2023 06:20 PM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"46,39,180.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 10:55 AM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"56,08,000.00",L10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Dec-2023 01:30 PM,Rejected-Finance,Not Admitted,12-Aug-2024 03:30 PM,,,,,,,,,"50,37,472.88",L7,
