Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Information and Public Relations Department||Directorate of Information and Public Relation,E.320678/308,2023_DIPR_32692_1,Yes,Open Tender,Item Wise,Services,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,27-Sep-2023 05:15 PM,12-Oct-2023 01:00 PM,27-Sep-2023 05:15 PM,12-Oct-2023 11:00 AM,NA ,NA ,04-Oct-2023 02:00 PM,12-Oct-2023 11:00 AM,04-Mar-2024 04:25 PM,"1,00,000",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Director,"DIRECTORATE OF INFORMATION and PUBLIC RELATIONS ASSAM, DISPUR, GUWAHATI-781006",SELECTION and EMPANELMENT OF ADVERTISING AGENCIES FOR INSTALLATION OF TEMPORARY HOARDINGS,SELECTION and EMPANELMENT OF ADVERTISING AGENCIES FOR INSTALLATION OF TEMPORARY HOARDINGS,Please refer Tender documents. ,NA ,"50,00,000",Miscellaneous Services,NA ,Tender,90.0,365.0,Guwahati,781006.0,"DIPR, Assam ","DIRECTORATE OF INFORMATION and PUBLIC RELATIONS ASSAM, DISPUR, GUWAHATI-781006 ",30-Sep-2023 01:00 PM ,"DIPR, Assam",No ,No,13-Sep-2024,"INR 800,000",365.0,Pranjit Kumar Hazarika,13-Sep-2024 02:26 PM,AOC.pdf (160.00 KB),AoC has been enclosed herewith,203232.0,Sarma Art Cottage,INR,40.12,12-Oct-2023 09:54 AM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,Finance,Financial bid has been opened,04-Mar-2024 04:35 PM,,BOQ Comparative Chart,"Director, DIPR",Internal,,40.12,L1,04-Mar-2024 04:25 PM
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 08:41 PM,Rejected-AOC,Not Awarded,13-Sep-2024 02:26 PM,,,,,,,,,104.43,L5,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct-2023 10:07 AM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,31.86,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct-2023 03:27 AM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,156.94,L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 08:41 PM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,77.88,L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 04:55 PM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,129.8,L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct-2023 09:47 AM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,156.94,L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct-2023 05:04 AM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,101.48,L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 11:18 PM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,244.26,L10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 06:35 PM,Rejected-Finance,Rejected,13-Sep-2024 01:39 PM,,,,,,,,,106.2,L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-2023 07:54 PM,Accepted-AOC,Awarded,13-Sep-2024 02:26 PM,,,,,,,,,156.94,L9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
