Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,SE(GSSC)/TB-01/NIT/2021/51 dated 11.12.2023,2023_PWD_34647_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,12-Dec-2023 05:00 PM,10-Jan-2024 10:00 AM,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,NA ,NA ,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,24-Jan-2024 04:15 PM,"1,04,700",Yes,fixed,,Nil,Nil,1.0,AOC Corrigendum,AOC,,SBI Bank,"1,000",Nil,Nil,No,Superintending Engineer,"O/O The S.E.PWD, Goalpara and South Salmara Roads Circle, Goalpara","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.",Please refer Tender documents. ,NA ,"52,33,802",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle",No ,No,1.0,23-Feb-2024,"INR 5,233,802.43",90.0,Kulendra Boro,23-Feb-2024 04:50 PM,FWO.pdf (398.00 KB),217300.0,RABIN CHANDRA SARKAR,INR,"4,972,112.31",01-Jan-2024 03:08 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,Finance,12 Nos. Bids Admitted,23-Feb-2024 03:59 PM,finance_56108.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, JE","49,72,135.67",L2,24-Jan-2024 04:15 PM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Time Extension Notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 03:27 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,.pdf,Tender Processing Fees and Bid Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Dec-2023 10:32 PM,Rejected-AOC,L2,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 03:39 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 03:34 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 11:51 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 11:19 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Jan-2024 04:40 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 03:44 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jan-2024 11:38 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 05:22 PM,Accepted-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jan-2024 04:02 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,"49,72,112.31",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
