Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,CE/CW/40/2023-24/1_MMPPNA,2024_PWD_35571_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification details,20-Jan-2024 09:00 AM,05-Feb-2024 02:30 PM,20-Jan-2024 09:00 AM,05-Feb-2024 02:00 PM,20-Jan-2024 09:00 AM ,05-Feb-2024 12:00 PM ,20-Jan-2024 09:00 AM,05-Feb-2024 02:00 PM,28-Feb-2024 12:25 PM,"2,96,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Chief Engineer, PWD (Roads), Guwahati-3","O/o the Chief Engineer, PWD (Roads), Guwahati-3","MMPPNA/WG/6 (1) Road from Godwin School to Suryadoynagar Shivmandir Road, South Garolia and (2) Pragati Nagar (Ramdhenu Path) at Beharbari","Improvement of (1) Road from Godwin School to Suryadoynagar Shivmandir Road, South Garolia and (2) Pragati Nagar (Ramdhenu Path) at Beharbari Sonkuchi under Mukhya Mantrir Paki Path Nirman Aachani for the year 2023-24.",Please refer Tender documents. ,NA ,"1,47,79,000",Civil Works – Roads,NA ,Tender,180.0,90.0,"Behorbari, Guwahati",781029.0,"O/o the Chief Engineer, PWD (Roads), Guwahati-3 ","O/o the Chief Engineer, PWD (Roads), Guwahati-3 ",29-Jan-2024 12:00 PM ,"O/o the Chief Engineer, PWD (Roads), Guwahati-3",No ,No,16-Apr-2024,"INR 13,301,100",90.0,CHANDAN DEKA,16-Apr-2024 01:05 PM,NPW-WG-6.pdf (842.00 KB),AOC,223831.0,DHRUBA DEKA,INR,"13,301,100",05-Feb-2024 01:45 AM,Accepted-AOC,Accepted,16-Apr-2024 01:06 PM,Finance,Fin_op,28-Feb-2024 12:32 PM,,BOQ Comparative Chart,S Shyam,Internal,,"1,33,01,100.00",1.0,28-Feb-2024 12:25 PM
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 01:30 PM,Rejected-AOC,Not Accepted,16-Apr-2024 01:06 PM,,,,,,,,,"1,47,78,831.00",2.0,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 12:31 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Feb-2024 06:52 PM,,,,,,,,,"1,33,01,100.00",1.0,
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 01:31 AM,Rejected-AOC,Not Accepted,16-Apr-2024 01:06 PM,,,,,,,,,"1,33,01,100.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 11:47 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Feb-2024 06:52 PM,,,,,,,,,"1,33,01,100.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Feb-2024 09:14 PM,Rejected-AOC,Not Accepted,16-Apr-2024 01:06 PM,,,,,,,,,"1,33,01,100.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 01:35 PM,Rejected-AOC,Not Accepted,16-Apr-2024 01:06 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 11:52 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Feb-2024 06:52 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Feb-2024 05:22 PM,Rejected-AOC,Not Accepted,16-Apr-2024 01:06 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Feb-2024 12:22 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Feb-2024 06:52 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
