Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Lower Assam Social Forestry Circle||Goalpara Division,GLPSF/07 dated 08/03/2024,2024_PCCF_37539_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document downloded fropm the portal,10-Jun-2024 05:20 PM,02-Jul-2024 11:00 AM,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,NA ,NA ,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,08-Jul-2024 10:00 AM,"5,81,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,810",Nil,Nil,No,"DFO,Goalpara SF Division","Goalpara SF Division,Goalpara",Creation of Nursery,"Creation of 10 Ha. Nursery at Budhipara in Rakshasini PRF.Civil works including Camp hut,water supply system,internal inspection road etc.",Please refer Tender documents. ,NA ,"2,90,50,000",Civil Works,NA ,Tender,90.0,180.0,"Budhipara, Goalpara",783120.0,NA ,NA ,NA ,Goalpara SF Division,No ,No,11-Sep-2024,"INR 26,145,000",180.0,Yunush Salim,11-Sep-2024 12:48 PM,AOC.pdf (155.00 KB),233686.0,STANDARD CREATION,INR,"26,145,000",01-Jul-2024 02:11 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,Finance,Financial bid opened today on 8th july2024.,08-Jul-2024 01:46 PM,,BOQ Comparative Chart,"Yunush Salim,DFO",Internal,"Sariful Hussain,ACF,Amal Ch. Rajbangshi,FR,Jagadish Ch. Nath,FrI,Bhargab Talukdar,JAHarshajit Kalita,JA","2,61,45,000.00",1.0,08-Jul-2024 10:00 AM
,,,,,,,,,,,,,,,,.pdf,Technical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Jun-2024 07:38 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,"2,75,97,500.00",2.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jul-2024 12:08 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,"2,61,45,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jul-2024 02:57 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,"2,61,45,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-2024 05:51 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,"2,61,45,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jul-2024 02:05 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,"2,61,45,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-2024 05:53 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,"2,61,45,000.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jul-2024 02:20 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,"3,07,67,000.00",4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Jun-2024 02:52 PM,Accepted-AOC,AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,"2,95,84,056.00",3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
