Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To
"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Doomdooma Division",NO.35 DT.12.05.2023,2023_PCCF_30814_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL QUALIFICATION,13-May-2023 02:00 PM,06-Jun-2023 11:00 AM,13-May-2023 02:00 PM,03-Jun-2023 03:00 PM,NA ,NA ,14-May-2023 11:00 AM,03-Jun-2023 03:00 PM,05-Jul-2023 09:00 AM,"3,77,863",Yes,percentage,2.0%,Nil,Nil,1.0,TECHNICAL CORRIGENDUM,Technical Bid,,SBI Bank,"4,000",Nil,Nil,No,DFO,"DFO DOOMDOOMA DIVISION, DOOMDOOMA","Supplying , fitting and Erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range","Supplying, fitting and erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range",Please refer Tender documents. ,NA ,"1,88,93,133",Civil Works,NA ,Tender,180.0,NA ,doomdooma,786151.0,NA ,NA ,NA ,"dfo office doomdooma, doomdooma",No ,No,1.0,25-Jan-2024,"INR 17,003,820.24",120.0,MRIGANKA BORAH,25-Jan-2024 05:53 PM,FORMALWORORDER.pdf (297.00 KB),186844.0,RAM MAN BUSINESS ENTERPRISES,INR,"17,003,820.24",02-Jun-2023 08:30 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,Finance,FINANCIAL BID HAS OPENED,15-Jul-2023 12:55 PM,,BOQ Comparative Chart,DFO,Internal,,"1,70,03,820.24",L1,05-Jul-2023 09:00 AM,TENDER REVOCATION,2023_PCCF_30814_1,03-Jul-2023 05:56 PM,fencingcorriandumnew.pdf ,436.35,Technical Opening
,,,,,,,,,,,,,,,,.pdf,BID DOCUMENTS DOWNLOADED FROM THE PORTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 12:59 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,70,03,820.24",L1,,REVOCATION,REVOCATION,04-Jul-2023 06:22 PM,TECHNICALCORRIANDUM.pdf ,436.35,Technical Opening
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jun-2023 08:11 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 03:57 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jun-2023 05:34 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 03:55 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 05:53 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 05:47 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,98,37,790.28",L3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 11:26 AM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,"1,83,26,339.59",L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 12:41 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 12:44 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,"1,70,03,820.24",L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 02:06 PM,Accepted-AOC,AWARDED,02-Feb-2024 04:57 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 03:19 AM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 12:48 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-May-2023 09:02 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Jun-2023 01:09 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-May-2023 05:31 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Jun-2023 05:40 PM,Rejected-Finance,FINANCIALLY REJECTED,25-Jan-2024 05:49 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-May-2023 11:26 PM,Rejected-Technical,NOT QUALIFIED,04-Jul-2023 06:54 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
