Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To
Directorate of Agriculture and Assam Seed Corporation,E-Bid/Biofert/2023-24/01,2023_DAASC_32720_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,30-Sep-2023 11:10 AM,21-Nov-2023 11:30 AM,30-Sep-2023 11:10 AM,20-Nov-2023 05:00 PM,NA ,NA ,12-Oct-2023 10:00 AM,20-Nov-2023 05:00 PM,31-May-2024 11:00 AM,"26,100",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum 1,Date,,SBI Bank,"10,000",Nil,Nil,No,Director,"DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022",PROCUREMENT OF BIO-FERTILIZER UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,PROCUREMENT OF BIO-FERTILIZER UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,120.0,NA ,Guwahati,781022.0,"DIRECTORATE OF AGRICULTURE, ASSAM ","DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022 ",07-Oct-2023 03:30 PM ,"DIRECTORATE OF AGRICULTURE, ASSAM",No ,No,1.0,13-Jun-2024,INR 0,15.0,Manabendra Sarma,28-Jun-2024 12:11 PM,AOC.pdf (10781.00 KB),Award of Contract,211078.0,RD TRADERS,INR,0.0,20-Nov-2023 12:07 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:10 PM,Finance,Financial bid has been opened,31-May-2024 11:35 AM,,BOQ Comparative Chart,"Director, Agriculture Department",Internal,,0.0,R,31-May-2024 11:00 AM,Corrigendum for Revocation,Corrigendum for Revocation,28-May-2024 04:18 PM,Corrigendum_Bio.pdf ,168.17,Technical Opening
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Information,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211066.0,M D Bio Coals Private Limited,INR,0.0,20-Nov-2023 04:53 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:57 PM,,,,,,,,,0.0,R,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207592.0,M/s. Shakti Corporation,INR,0.0,20-Nov-2023 12:26 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:10 PM,,,,,,,,,0.0,L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Nov-2023 05:25 PM,Accepted-AOC,Awarded,28-Jun-2024 12:12 PM,,,,,,,,,0.0,R,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 04:36 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:57 PM,,,,,,,,,0.0,R,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 04:47 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:57 PM,,,,,,,,,0.0,R,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 04:13 PM,Accepted-AOC,Awarded,28-Jun-2024 12:12 PM,,,,,,,,,0.0,L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 12:11 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:10 PM,,,,,,,,,0.0,R,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 04:06 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:57 PM,,,,,,,,,0.0,L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Nov-2023 03:22 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:57 PM,,,,,,,,,,,,,,,,,
