Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JJMA_22_PROC_2023_11938_44,2023_PHED_31891_1,Yes,Open Tender,Empanelment,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document,02-Aug-2023 12:00 PM,24-Aug-2023 03:00 PM,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,NA ,NA ,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,07-Nov-2023 10:00 AM,"43,000",Yes,fixed,,Nil,Nil,1.0,Technical Corrigendum-01,Technical Bid,,SBI Bank,"2,000",Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,180.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,1.0,11-Mar-2024,INR 1,365.0,Munmun Das,11-Mar-2024 07:22 PM,EmpanelmentOrder_StatutaryAudit_RFP_25_2023_24.pdf (1178.00 KB),Empanelment Order of Chartered Accountant Firms,196457.0,Amit Ray co. Chartered Accountants,INR,1.0,23-Aug-2023 01:11 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,Finance,Financial Opening Summery,01-Dec-2023 06:41 PM,finance_51134.pdf,BOQ Comparative Chart,D. Duarah,Internal,,"13,22,000.00",L1,07-Nov-2023 10:00 AM
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196425.0,C K PRUSTY AND ASSOCIATES,INR,1.0,22-Aug-2023 08:19 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194502.0,A JOHN MORIS & CO,INR,1.0,23-Aug-2023 02:42 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:35 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"15,59,960.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 02:15 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"48,00,000.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 01:21 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,"15,59,960.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 02:09 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:23 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:26 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 01:32 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 12:02 AM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 11:05 AM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,"15,59,960.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:17 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,"13,22,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 02:38 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:35 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:29 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Aug-2023 03:53 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Aug-2023 05:41 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
