Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Guwahati Municipal Corporation,GER/CE/2378/2023/45 Dated 07/02/2024,2024_GMC_36062_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Feb-2024 02:00 PM,28-Feb-2024 03:00 PM,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,NA ,NA ,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,14-Mar-2024 09:00 AM,"42,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,700.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",Construction of silt Chamber at ASEB Road Narengi,Construction of silt Chambers at various places at Guwahati City under Guwahati Municipal Corporation.,Please refer Tender documents. ,NA ,"21,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,15-Mar-2024,"INR 1,617,000",90.0,Nabajyoti Bordoloi,15-Mar-2024 12:49 PM,ASEB.pdf (254.00 KB),227847.0,Skyline Constructions,INR,"1,617,000",28-Feb-2024 11:04 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,14-Mar-2024 09:05 AM,finance_59019.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee","16,38,000.00",L2,14-Mar-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 09:07 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,"16,69,500.00",L3,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:10 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,"18,41,700.00",L7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Feb-2024 06:04 PM,Rejected-Technical,Details Mentioned in the Minutes,13-Mar-2024 09:14 PM,,,,,,,,,"16,75,800.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Feb-2024 06:23 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,"16,17,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Feb-2024 08:50 PM,Rejected-Technical,Details Mentioned in the Minutes,13-Mar-2024 09:14 PM,,,,,,,,,"18,41,490.00",L6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 12:08 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,"16,79,160.00",L5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Feb-2024 05:50 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Feb-2024 01:07 PM,Accepted-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 12:50 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
