Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Department of Water Resources||Chief Engineer - DoWR,GOALPARA/2023-24/RIDF/I,2023_DoWR_33076_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,28-Dec-2023 06:30 PM,"23,91,936",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Please refer Tender documents. ,NA ,"11,95,96,823",Civil Works,NA ,Tender,180.0,365.0,GOALPARA,783101.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,22-Feb-2024,"INR 107,637,141",365.0,Jayanta Kumar Barman,22-Feb-2024 10:25 PM,goalpara_baladmari.pdf (3364.00 KB),Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,208822.0,M/S BHAGYA TRADERS,INR,"107,637,141",06-Nov-2023 12:41 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,Finance,Updated CS may be prepared,23-Jan-2024 12:14 PM,,BOQ Comparative Chart,Director Design,Internal,,"10,76,37,141.00",L1,28-Dec-2023 06:30 PM
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 08:44 AM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 08:49 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 12:53 PM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 01:07 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 07:44 PM,Accepted-AOC,PROPER,22-Feb-2024 10:25 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Nov-2023 07:50 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Nov-2023 12:14 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,"10,76,37,141.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Nov-2023 03:46 PM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Nov-2023 11:26 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,
