Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Irrigation Department||Chief Engineer(Major)-Irrigation Dept,27_RIDF_XXIX NABARD_ 2023_24 Date_07_10_2023,2023_ID_32902_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Oct-2023 06:00 PM,31-Oct-2023 03:00 PM,10-Oct-2023 06:15 PM,31-Oct-2023 02:00 PM,NA ,NA ,11-Oct-2023 10:00 AM,31-Oct-2023 02:00 PM,01-Dec-2023 01:00 PM,"2,21,509",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,Addl CE IMPL Minor and Micro Irrigation Assam,O_O Chief Engineer Irrigation Assam Ghy_3,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,Please refer Tender documents. ,NA ,"1,10,75,467",Civil Works,NA ,Tender,180.0,180.0,Bilasipara east,783348.0,NA ,NA ,NA ,ETendering Cell O_O Addl. CE IMPL MMI Irrig Ghy,No ,No,10-Jan-2024,"INR 9,967,920.3",180.0,Manisha Barua,10-Jan-2024 08:14 PM,27nitpkg4.pdf (1338.00 KB),AOC,207323.0,JETHMAL MALOO & BB (JV),INR,"6,645,280",30-Oct-2023 11:27 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,Finance,Financial evaluation is in process,01-Dec-2023 01:23 PM,,BOQ Comparative Chart,Chief Engineer Irrigation Assam,Internal,,"99,67,920.30",L1,01-Dec-2023 01:00 PM
,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206697.0,PANKAJ SARMA,INR,"3,322,640",30-Oct-2023 05:02 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,.pdf,Pre-qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Oct-2023 02:04 AM,Accepted-AOC,Awarded,02-Feb-2024 06:21 PM,,,,,,,,,"99,67,928.32",L2,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Oct-2023 01:43 AM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Oct-2023 05:29 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Oct-2023 01:01 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Oct-2023 12:10 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Oct-2023 12:24 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Oct-2023 05:41 PM,Accepted-AOC,Awarded,02-Feb-2024 06:21 PM,,,,,,,,,"99,67,920.30",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
