Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/22/2023/78 Dated Guwahati 1st march 2024,2024_PWBNH_37422_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,20-Mar-2024 11:00 AM,08-Apr-2024 03:00 PM,20-Mar-2024 11:00 AM,05-Apr-2024 02:00 PM,NA ,NA ,20-Mar-2024 11:00 AM,05-Apr-2024 02:00 PM,15-Jul-2024 06:05 PM,"2,81,463",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,900",Nil,Nil,No,"Addl. CE, PWD(Bldg) (P), Assam, Chandmari, Ghy-3","O/O The CE PWD(Bldg), Assam, Chandmari, Ghy-3",Jagannath Community and Skill Centre at Subong TE under Barkhola LAC (Pkg. No.135),Jagannath Community and Skill Centre at Subong TE under Barkhola LAC (Pkg. No.135),Please refer Tender documents. ,NA ,"1,40,73,143",Civil Works - Building,NA ,Tender,180.0,365.0,Cachar,788005.0,NA ,NA ,NA ,"O/O The CE PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,24-Jul-2024,"INR 12,944,888",365.0,Chandana Basumatary,24-Jul-2024 05:52 PM,WO_Pkg-135.pdf (383.00 KB),231826.0,NERESH CHANDRA ROY,INR,"12,944,888",04-Apr-2024 11:40 PM,Rejected-AOC,L3,24-Jul-2024 05:52 PM,Finance,Summary,15-Jul-2024 06:21 PM,finance_60901.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,"1,32,84,675.78",L3,15-Jul-2024 06:05 PM
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 06:27 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,"1,29,44,887.60",L1,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 06:48 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,"1,33,06,513.59",L4,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Apr-2024 01:08 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,"1,32,11,731.60",L2,
,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Apr-2024 01:33 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Apr-2024 01:15 PM,Accepted-AOC,Work Order Issued,24-Jul-2024 05:52 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Apr-2024 12:14 PM,Rejected-AOC,L2,24-Jul-2024 05:52 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 06:35 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Apr-2024 01:25 PM,Rejected-AOC,L4,24-Jul-2024 05:52 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 09:51 PM,Rejected-Technical,Non-Responsive,15-Jul-2024 06:02 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
