Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/DEV/TB/906/2023-24/01,2024_PWD_35744_92,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,06-Feb-2024 11:00 AM,13-Feb-2024 02:00 PM,06-Feb-2024 11:00 AM,13-Feb-2024 02:00 PM,06-Feb-2024 11:00 AM ,06-Feb-2024 12:00 PM ,06-Feb-2024 02:00 PM,13-Feb-2024 02:00 PM,01-Mar-2024 09:00 AM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",SOPD_ODS_23_24_132 Construction of Road under Arkatipur Tea Garden of Udharbond LAC (i) Main Road Arkatipur Tea Factory point to Maidan Bill under SOPD-ODS (Tea Garden Road) for the year 2023-24,SOPD_ODS_23_24_132 Construction of Road under Arkatipur Tea Garden of Udharbond LAC (i) Main Road Arkatipur Tea Factory point to Maidan Bill under SOPD-ODS (Tea Garden Road) for the year 2023-24,Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works,NA ,Tender,180.0,270.0,Cachar,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam, ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",06-Feb-2024 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,03-May-2024,"INR 9,000,000",270.0,MRIDUL TALUKDAR,03-May-2024 02:16 PM,SOPDODS-132-A.pdf (501.00 KB),Awarded as L1 Bidder,224492.0,JOYDEB DAS,INR,"9,000,000",12-Feb-2024 09:48 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,Finance,Financial Opened,04-Mar-2024 12:18 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,"90,00,000.00",L1,01-Mar-2024 09:00 AM
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Feb-2024 03:15 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"90,00,000.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 04:51 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"90,00,000.00",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Feb-2024 07:44 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"99,95,048.00",L3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Feb-2024 08:55 PM,Accepted-AOC,Awarded,03-May-2024 02:17 PM,,,,,,,,,"90,00,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Feb-2024 11:22 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"90,00,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 10:36 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"99,99,191.00",L4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Feb-2024 12:54 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"90,00,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Feb-2024 09:19 PM,Rejected-AOC,Rejected,03-May-2024 02:17 PM,,,,,,,,,"89,99,998.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
