Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,NHM/GMCH/PART-IV/391/2002,2024_HFWD_37204_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,13-Mar-2024 04:00 PM,10-Apr-2024 04:00 PM,13-Mar-2024 04:00 PM,10-Apr-2024 02:00 PM,NA ,NA ,28-Mar-2024 11:00 AM,10-Apr-2024 02:00 PM,27-Jun-2024 04:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,Corrigendum Notice,BOQ,,SBI Bank,"2,000",Nil,Nil,No,"Superintendent, GMCH","GMCH, Bhangagarh, Guwahati- 32","supply of medicines, surgical items and consumables for the department of O and G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32","supply of medicines, surgical items and consumables for the department of O and G (CS and Normal Delivery) and Pediatrics (NICU and PICU) GMCH, Guwahati 32",Please refer Tender documents. ,NA ,,Medicines,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati- 32",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",20-Mar-2024 11:30 AM ,"Office of the Superintendent, GMCH",No ,No,1.0,17-Jul-2024,"INR 78,284.46",257.0,Arun Bikash Hazarika,18-Jul-2024 04:42 PM,Approvedlist.pdf (15328.00 KB),232364.0,DEBANJALI DEY,INR,372.46,01-Apr-2024 05:48 PM,Rejected-Technical,"Hard copy not submitted in the drop box. Accordingly, the bidder was summarily rejected",27-Jun-2024 12:37 PM,Finance,Financial bid has been opened for evaluation,27-Jun-2024 05:21 PM,,BOQ Comparative Chart,"Superintendent, GMCH",Internal,,"2,903.04",1.0,27-Jun-2024 04:00 PM
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Tender Extension Notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232351.0,DRUG HOME,INR,"1,148.26",04-Apr-2024 12:13 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"13,461.28",1.0,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232016.0,IMPERIAL SURGICALS,INR,97.32,02-Apr-2024 10:48 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"1,025.42",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231963.0,SRL Associates,INR,"5,856.38",10-Apr-2024 11:30 AM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,25.26,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231954.0,Premier Sales,INR,"19,002.71",10-Apr-2024 12:40 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,441.91,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231949.0,B.M. PHARMA & HEALTHCARE PVT.LTD.,INR,"19,137.21",10-Apr-2024 01:50 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"7,360.88",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231887.0,ROOTS AND ASSOCIATES,INR,"6,521.84",10-Apr-2024 11:54 AM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"1,404.22",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231886.0,InnAccel Technologies Private Limited,INR,"12,656",03-Apr-2024 05:00 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"2,900.80",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231872.0,MEDEVIS RUBPLAST INDIA PRIVATE LIMITED,INR,207,10-Apr-2024 10:38 AM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,"8,204.06",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231866.0,FREEDOM MEDICAL SERVICES,INR,"1,517.33",10-Apr-2024 12:27 PM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,"49,741.48",1.0,
